id,label,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
61469,satisfied,Female,Loyal Customer,64,Business travel,Business,2292,4,5,4,4,5,4,4,5,5,5,5,3,5,5,0,0.0
61473,satisfied,Male,Loyal Customer,31,Business travel,Business,3314,1,5,1,1,5,5,5,5,3,5,3,4,4,5,2,2.0
53409,satisfied,Male,Loyal Customer,26,Business travel,Business,4218,5,5,2,5,5,5,5,5,2,3,5,5,4,5,189,191.0
80413,satisfied,Male,Loyal Customer,44,Business travel,Business,2287,4,2,4,4,5,5,4,5,5,5,5,5,5,5,0,0.0
80412,satisfied,Male,Loyal Customer,40,Business travel,Business,2290,4,4,4,4,2,3,5,5,5,5,5,3,5,4,0,5.0
69139,satisfied,Male,Loyal Customer,39,Business travel,Business,2293,4,4,2,4,5,5,5,3,5,4,5,5,3,5,3,10.0
69145,satisfied,Male,Loyal Customer,26,Business travel,Business,3026,2,2,2,2,5,5,5,5,3,4,5,4,5,5,10,0.0
79293,satisfied,Male,Loyal Customer,25,Business travel,Business,3723,4,4,4,4,5,5,5,5,3,4,4,4,5,5,28,41.0
74868,satisfied,Female,Loyal Customer,43,Business travel,Business,2241,5,5,5,5,5,3,5,5,5,5,5,3,5,4,0,0.0
56281,satisfied,Male,Loyal Customer,39,Business travel,Business,2275,1,1,2,1,5,4,5,5,5,5,5,3,5,4,11,0.0
75393,satisfied,Female,Loyal Customer,59,Business travel,Business,2218,4,4,4,4,3,5,5,5,5,5,5,5,5,4,0,0.0
75419,satisfied,Male,Loyal Customer,43,Business travel,Business,2237,3,3,2,3,2,3,5,5,5,5,5,5,5,3,0,3.0
129569,satisfied,Female,Loyal Customer,41,Business travel,Business,2240,5,4,5,5,4,4,4,5,5,5,5,4,5,5,0,0.0
76305,satisfied,Female,Loyal Customer,39,Business travel,Business,2205,5,5,5,5,3,4,4,5,5,5,5,3,5,5,9,2.0
28694,satisfied,Female,Loyal Customer,23,Business travel,Business,3693,5,5,5,5,5,5,5,5,1,3,4,5,3,5,0,2.0
120547,satisfied,Female,Loyal Customer,52,Business travel,Business,2226,4,4,4,4,4,5,5,5,5,5,5,4,5,5,54,35.0
120539,satisfied,Male,Loyal Customer,48,Business travel,Business,2179,2,4,2,2,2,4,4,5,5,5,5,4,5,4,65,54.0
120544,satisfied,Female,Loyal Customer,47,Business travel,Business,2182,1,1,1,1,3,3,4,5,5,5,5,4,5,5,0,0.0
124194,satisfied,Male,Loyal Customer,45,Business travel,Business,2206,4,4,4,4,3,5,4,5,5,5,5,3,5,4,0,0.0
120573,satisfied,Female,Loyal Customer,42,Business travel,Business,2195,5,5,5,5,4,4,5,5,5,5,5,3,5,5,0,0.0
120540,satisfied,Female,Loyal Customer,39,Business travel,Business,2192,5,5,5,5,2,5,4,5,5,5,5,5,5,5,0,15.0
98420,satisfied,Female,Loyal Customer,33,Business travel,Business,2207,3,3,3,3,5,5,5,4,2,5,5,5,4,5,6,24.0
69943,satisfied,Female,Loyal Customer,32,Business travel,Business,3147,3,3,1,3,5,5,5,5,4,3,4,3,5,5,0,0.0
65421,satisfied,Female,Loyal Customer,43,Business travel,Business,2192,2,2,4,2,3,4,4,5,5,5,5,4,5,3,24,4.0
68312,satisfied,Male,Loyal Customer,42,Business travel,Business,2207,1,1,4,1,5,4,4,5,5,5,5,3,5,4,0,0.0
124055,satisfied,Female,Loyal Customer,59,Business travel,Business,2179,3,3,2,3,2,5,4,5,5,5,5,4,5,3,2,0.0
124057,satisfied,Female,Loyal Customer,45,Business travel,Business,2203,4,4,4,4,5,4,5,5,5,5,5,3,5,5,0,0.0
124049,satisfied,Male,Loyal Customer,39,Business travel,Business,2169,4,4,4,4,4,4,4,5,5,5,5,4,5,5,0,7.0
35740,satisfied,Female,Loyal Customer,38,Business travel,Business,2186,4,4,5,4,4,4,1,5,5,5,5,4,5,2,2,0.0
124053,satisfied,Male,Loyal Customer,29,Business travel,Business,3003,2,2,2,2,5,5,5,5,5,5,4,5,4,5,10,0.0
80215,satisfied,Female,Loyal Customer,26,Business travel,Business,3519,1,1,5,1,5,5,5,5,3,4,3,5,5,5,22,20.0
89236,satisfied,Female,Loyal Customer,56,Business travel,Business,2157,3,3,3,3,5,5,5,5,5,5,5,3,5,4,38,25.0
92364,satisfied,Male,Loyal Customer,45,Business travel,Business,2188,3,3,3,3,3,3,4,5,5,5,5,3,5,3,0,0.0
127685,satisfied,Female,Loyal Customer,50,Business travel,Business,2163,4,4,4,4,2,4,4,5,5,5,5,4,5,5,0,3.0
127688,satisfied,Female,Loyal Customer,38,Business travel,Business,2175,4,4,4,4,4,4,4,5,5,5,5,3,5,3,10,1.0
57048,satisfied,Female,Loyal Customer,29,Business travel,Business,3853,2,2,2,2,5,5,5,5,5,2,4,5,4,5,0,0.0
123453,satisfied,Male,Loyal Customer,57,Business travel,Business,2125,3,3,3,3,4,5,5,5,5,5,5,4,5,5,0,0.0
126893,satisfied,Female,Loyal Customer,50,Business travel,Business,2145,1,1,2,1,2,3,4,5,5,5,5,3,5,4,0,0.0
126807,satisfied,Female,Loyal Customer,42,Business travel,Business,2152,4,4,1,4,2,4,5,5,5,5,5,4,5,5,0,1.0
123444,satisfied,Male,Loyal Customer,29,Business travel,Business,3706,1,1,1,1,5,5,5,5,3,2,4,5,5,5,9,14.0
92428,satisfied,Female,Loyal Customer,44,Business travel,Business,2147,3,3,3,3,4,5,4,5,5,5,5,3,5,4,0,0.0
25158,satisfied,Female,Loyal Customer,46,Business travel,Business,2149,4,4,4,4,2,5,2,5,5,5,5,1,5,1,72,74.0
92431,satisfied,Female,Loyal Customer,24,Business travel,Business,3785,3,3,3,3,5,5,5,5,3,4,5,4,5,5,37,36.0
126809,satisfied,Female,Loyal Customer,62,Business travel,Business,2079,3,3,3,3,3,5,4,5,5,5,5,5,5,4,0,0.0
126845,satisfied,Female,Loyal Customer,57,Business travel,Business,2114,2,2,2,2,2,4,4,5,5,5,5,4,5,3,0,0.0
123445,satisfied,Male,Loyal Customer,45,Business travel,Business,2080,1,1,1,1,5,4,4,5,5,5,5,3,5,4,0,16.0
127450,satisfied,Male,Loyal Customer,59,Business travel,Business,2116,4,4,4,4,3,4,4,5,5,5,5,3,5,5,2,0.0
68366,satisfied,Female,Loyal Customer,57,Business travel,Business,2072,5,5,5,5,4,3,5,5,5,5,5,3,5,4,0,1.0
57066,satisfied,Female,Loyal Customer,60,Business travel,Business,2084,3,3,3,3,2,4,4,5,5,5,5,3,5,4,0,0.0
101885,satisfied,Male,Loyal Customer,53,Business travel,Business,2059,3,3,5,3,2,4,5,5,5,5,5,4,5,3,15,0.0
84105,satisfied,Female,Loyal Customer,54,Business travel,Business,2074,4,4,4,4,5,5,4,5,5,5,5,5,5,3,0,0.0
55263,satisfied,Male,Loyal Customer,53,Business travel,Business,2011,3,3,3,3,3,3,5,5,5,5,5,4,5,5,25,20.0
53936,satisfied,Female,Loyal Customer,24,Business travel,Business,3707,5,5,5,5,5,5,5,5,3,4,3,4,1,5,0,0.0
127968,satisfied,Female,Loyal Customer,54,Business travel,Business,2020,1,1,1,1,3,5,5,5,5,5,5,5,5,3,0,0.0
97151,satisfied,Male,Loyal Customer,60,Business travel,Eco,1939,5,3,3,3,5,5,5,5,4,3,4,2,1,5,0,0.0
105994,satisfied,Female,Loyal Customer,46,Business travel,Business,2026,5,4,5,5,3,4,5,5,5,5,5,5,5,4,9,0.0
35120,satisfied,Male,Loyal Customer,60,Business travel,Eco,2049,5,3,3,3,5,5,5,5,2,2,1,1,4,5,57,120.0
69112,satisfied,Male,Loyal Customer,60,Business travel,Eco Plus,2503,5,2,2,2,5,5,5,5,2,3,5,1,2,5,0,0.0
74858,satisfied,Female,Loyal Customer,56,Business travel,Business,2016,2,2,2,2,5,4,4,5,5,5,5,4,5,5,0,14.0
26996,satisfied,Male,Loyal Customer,60,Business travel,Eco,2133,5,4,4,4,5,5,5,5,3,1,4,5,2,5,3,2.0
68827,satisfied,Female,Loyal Customer,53,Business travel,Business,2028,3,3,3,3,3,4,5,5,5,5,5,4,5,3,0,23.0
78865,satisfied,Male,Loyal Customer,45,Business travel,Business,2004,3,3,3,3,3,4,5,5,5,5,5,5,5,3,18,5.0
68826,satisfied,Male,Loyal Customer,45,Business travel,Business,2004,2,2,2,2,3,5,5,5,5,5,5,4,5,3,39,55.0
79193,satisfied,Male,Loyal Customer,45,Business travel,Business,2007,2,1,2,2,3,3,5,5,5,5,5,4,5,5,2,0.0
76950,satisfied,Male,Loyal Customer,37,Business travel,Business,1998,3,3,3,3,4,3,5,5,5,5,5,3,5,4,0,0.0
76943,satisfied,Male,Loyal Customer,22,Business travel,Business,3621,5,5,5,5,5,5,5,5,5,4,5,4,5,5,0,0.0
99945,satisfied,Female,Loyal Customer,54,Business travel,Business,1986,4,4,4,4,4,5,5,5,5,5,5,3,5,3,8,0.0
66553,satisfied,Female,Loyal Customer,60,Business travel,Eco,342,5,3,4,4,1,1,3,5,5,5,5,3,5,5,0,0.0
75870,satisfied,Female,Loyal Customer,58,Business travel,Business,2006,3,3,3,3,3,5,5,5,5,5,5,3,5,4,0,0.0
39866,satisfied,Male,Loyal Customer,60,Business travel,Eco,1971,5,1,1,1,5,5,5,5,5,2,2,5,1,5,0,0.0
73992,satisfied,Female,Loyal Customer,52,Business travel,Business,1998,4,4,4,4,3,4,5,5,5,5,5,4,5,4,2,0.0
73994,satisfied,Female,Loyal Customer,48,Business travel,Business,2012,3,3,3,3,4,5,4,5,5,5,5,5,5,4,0,8.0
73990,satisfied,Male,Loyal Customer,47,Business travel,Business,2002,4,4,4,4,4,5,5,5,5,5,5,3,5,3,0,0.0
53919,satisfied,Male,Loyal Customer,60,Business travel,Eco Plus,1644,5,3,3,3,5,5,5,5,5,3,4,1,3,5,0,0.0
76974,satisfied,Male,Loyal Customer,28,Business travel,Business,3392,4,4,3,4,5,5,5,5,5,3,4,5,4,5,0,0.0
83224,satisfied,Female,Loyal Customer,28,Business travel,Business,3142,2,2,2,2,5,5,5,5,3,3,5,3,5,5,0,0.0
78635,satisfied,Female,Loyal Customer,47,Business travel,Business,1972,1,1,1,1,4,4,5,5,5,5,5,4,5,4,14,5.0
89061,satisfied,Female,Loyal Customer,57,Business travel,Business,1974,5,5,5,5,4,4,4,5,5,5,5,5,5,4,4,0.0
89030,satisfied,Female,Loyal Customer,51,Business travel,Business,1992,5,5,5,5,5,4,5,5,5,5,5,4,5,4,0,0.0
89046,satisfied,Female,Loyal Customer,49,Business travel,Business,1950,5,5,5,5,5,4,4,5,5,5,5,3,5,4,6,0.0
89092,satisfied,Male,Loyal Customer,46,Business travel,Business,1994,5,5,5,5,4,4,4,5,5,5,5,4,5,4,5,0.0
114052,satisfied,Female,Loyal Customer,40,Business travel,Business,1963,3,3,5,3,4,3,4,5,5,5,5,5,5,3,21,7.0
114056,satisfied,Male,Loyal Customer,39,Business travel,Business,1976,2,2,2,2,5,4,4,5,5,5,5,4,5,3,19,0.0
89077,satisfied,Female,Loyal Customer,33,Business travel,Business,1963,4,5,4,4,3,4,4,5,5,5,5,3,5,4,0,0.0
92391,satisfied,Female,Loyal Customer,23,Business travel,Business,3447,1,1,1,1,5,5,5,5,5,5,4,3,4,5,96,92.0
57996,satisfied,Female,Loyal Customer,48,Business travel,Business,1974,4,4,4,4,5,5,5,5,5,5,5,4,5,5,0,24.0
62437,satisfied,Male,Loyal Customer,46,Business travel,Business,1989,2,2,2,2,2,5,4,5,5,5,5,5,5,5,18,12.0
78316,satisfied,Female,Loyal Customer,29,Business travel,Business,2816,5,5,5,5,5,5,5,5,4,4,5,5,5,5,0,0.0
78359,satisfied,Female,Loyal Customer,58,Business travel,Business,1960,3,3,3,3,4,3,4,5,5,5,5,5,5,4,0,0.0
21781,satisfied,Female,Loyal Customer,60,Business travel,Eco,272,5,5,5,5,5,5,2,5,5,5,5,2,5,5,0,0.0
49590,satisfied,Female,Loyal Customer,60,Business travel,Eco,271,5,2,2,2,5,4,5,5,5,5,5,2,5,2,0,0.0
53575,satisfied,Female,Loyal Customer,60,Business travel,Eco,1225,5,2,2,2,2,3,4,5,5,5,5,1,5,3,14,0.0
33978,satisfied,Female,Loyal Customer,60,Business travel,Eco,1577,5,3,3,3,2,4,2,5,5,5,5,2,5,2,0,0.0
89104,satisfied,Male,Loyal Customer,47,Business travel,Business,1940,3,3,3,3,5,5,4,5,5,5,5,3,5,5,3,5.0
124235,satisfied,Male,Loyal Customer,60,Business travel,Business,1953,5,3,5,5,3,3,5,5,5,5,5,5,5,4,0,0.0
117778,satisfied,Female,Loyal Customer,33,Business travel,Business,1912,2,5,2,2,4,4,5,5,5,5,5,3,5,3,29,23.0
92271,satisfied,Female,Loyal Customer,43,Business travel,Business,1900,1,1,2,1,4,3,5,5,5,5,5,4,5,3,0,0.0
92267,satisfied,Female,Loyal Customer,33,Business travel,Business,1917,2,2,2,2,3,3,5,5,5,5,5,4,5,4,1,0.0
75932,satisfied,Male,Loyal Customer,48,Business travel,Business,3469,3,5,3,3,5,5,5,5,5,5,5,5,5,5,307,299.0
92408,satisfied,Male,Loyal Customer,50,Business travel,Business,1934,4,4,2,4,2,3,5,5,5,5,5,3,5,5,28,14.0
89039,satisfied,Female,Loyal Customer,46,Business travel,Business,1908,3,3,3,3,5,3,4,5,5,5,5,4,5,3,14,3.0
53005,satisfied,Male,Loyal Customer,59,Business travel,Eco,2765,5,1,1,1,5,5,5,5,2,4,5,5,5,5,0,0.0
89128,satisfied,Female,Loyal Customer,39,Business travel,Business,1894,5,5,5,5,3,3,4,5,5,5,5,3,5,4,1,0.0
37896,satisfied,Female,Loyal Customer,59,Business travel,Eco,944,5,2,2,2,5,4,3,5,5,5,5,5,5,3,1,0.0
89007,satisfied,Female,Loyal Customer,33,Business travel,Business,1927,2,2,2,2,5,4,5,5,5,5,5,4,5,4,7,0.0
92417,satisfied,Female,Loyal Customer,19,Business travel,Business,3217,4,4,4,4,5,5,5,5,5,5,5,3,4,5,2,19.0
53602,satisfied,Female,Loyal Customer,59,Business travel,Business,1911,1,1,1,1,3,3,5,5,5,5,5,5,5,3,0,9.0
27509,satisfied,Female,Loyal Customer,59,Business travel,Eco,668,5,1,5,1,3,4,2,5,5,5,5,1,5,1,0,0.0
53619,satisfied,Female,Loyal Customer,48,Business travel,Business,1903,4,4,2,4,2,4,4,5,5,5,5,2,5,3,45,50.0
14426,satisfied,Male,Loyal Customer,59,Business travel,Eco Plus,1920,5,3,3,3,5,5,5,5,3,4,5,3,4,5,0,0.0
53604,satisfied,Male,Loyal Customer,30,Business travel,Business,3389,1,1,1,1,5,5,5,5,4,5,4,3,4,5,4,0.0
53622,satisfied,Male,Loyal Customer,14,Business travel,Business,3488,1,1,1,1,5,5,5,5,3,4,5,3,5,5,0,3.0
83551,satisfied,Male,Loyal Customer,33,Business travel,Business,3556,4,4,4,4,5,5,5,5,5,4,3,4,4,5,81,42.0
77146,satisfied,Male,Loyal Customer,32,Business travel,Business,2944,4,4,4,4,5,5,5,5,3,4,5,5,4,5,0,0.0
108338,satisfied,Male,Loyal Customer,59,Business travel,Business,1883,4,4,4,4,5,3,4,5,5,5,5,3,5,4,0,0.0
21554,satisfied,Male,Loyal Customer,59,Business travel,Eco Plus,1813,5,1,1,1,5,5,5,5,4,2,1,2,2,5,97,82.0
113942,satisfied,Male,Loyal Customer,43,Business travel,Business,1884,1,1,1,1,3,5,5,5,5,5,5,5,5,5,3,2.0
76821,satisfied,Male,Loyal Customer,54,Business travel,Business,1876,3,3,3,3,2,5,4,5,5,5,5,3,5,5,1,0.0
76833,satisfied,Female,Loyal Customer,16,Business travel,Business,3383,5,5,5,5,5,5,5,5,5,3,5,1,4,5,0,0.0
49600,satisfied,Female,Loyal Customer,59,Business travel,Eco,270,5,5,4,4,5,5,5,5,5,5,5,1,5,5,12,14.0
26792,satisfied,Male,Loyal Customer,59,Business travel,Eco,1766,5,4,4,4,5,5,5,5,5,1,1,5,4,5,0,0.0
75098,satisfied,Male,Loyal Customer,60,Business travel,Business,1857,4,4,4,4,3,4,4,5,5,5,5,3,5,5,0,0.0
53820,satisfied,Female,Loyal Customer,59,Business travel,Eco,91,5,4,4,4,3,1,1,5,5,5,5,4,5,5,0,0.0
59157,satisfied,Male,Loyal Customer,55,Business travel,Business,1846,3,3,3,3,5,3,5,5,5,5,5,5,5,3,4,0.0
59003,satisfied,Male,Loyal Customer,41,Business travel,Business,1870,2,2,2,2,2,4,5,5,5,5,5,4,5,4,0,17.0
62548,satisfied,Male,Loyal Customer,41,Business travel,Business,1848,2,2,2,2,5,5,5,5,5,5,5,5,5,4,0,0.0
62513,satisfied,Male,Loyal Customer,29,Business travel,Business,3002,4,4,4,4,5,5,5,5,5,2,4,3,4,5,6,1.0
75109,satisfied,Female,Loyal Customer,26,Business travel,Business,2944,3,3,1,3,5,5,5,5,4,5,5,4,4,5,11,1.0
62660,satisfied,Male,Loyal Customer,26,Business travel,Business,2608,5,5,2,5,5,5,5,5,4,4,5,4,5,5,0,0.0
113967,satisfied,Male,Loyal Customer,31,Business travel,Business,3471,5,5,5,5,5,5,5,5,5,2,3,4,5,5,1,0.0
121228,satisfied,Male,Loyal Customer,52,Business travel,Business,1825,2,5,2,2,4,3,5,5,5,5,5,5,5,4,0,0.0
117687,satisfied,Male,Loyal Customer,44,Business travel,Business,1862,4,4,4,4,4,4,4,5,5,5,5,5,5,3,25,0.0
117684,satisfied,Female,Loyal Customer,44,Business travel,Business,1850,3,3,3,3,3,4,5,5,5,5,5,3,5,4,27,11.0
117680,satisfied,Female,Loyal Customer,40,Business travel,Business,1853,2,2,2,2,2,3,5,5,5,5,5,4,5,3,30,13.0
75086,satisfied,Male,Loyal Customer,28,Business travel,Business,3185,3,3,3,3,5,5,5,5,5,5,4,4,4,5,44,31.0
59275,satisfied,Female,Loyal Customer,48,Business travel,Business,1846,2,2,2,2,5,5,5,4,5,5,4,5,4,5,0,0.0
78114,satisfied,Female,Loyal Customer,60,Business travel,Business,1840,4,4,4,4,5,4,5,5,5,5,5,4,5,5,0,0.0
68300,satisfied,Female,Loyal Customer,57,Business travel,Business,1815,5,5,5,5,4,5,5,5,5,5,5,3,5,4,0,0.0
113014,satisfied,Male,Loyal Customer,42,Business travel,Business,1835,2,2,2,2,4,4,5,5,5,5,5,5,5,3,10,0.0
112988,satisfied,Female,Loyal Customer,41,Business travel,Business,1804,4,4,4,4,3,5,5,5,5,5,5,4,5,5,0,0.0
98040,satisfied,Male,Loyal Customer,39,Business travel,Business,1827,3,3,2,3,5,4,4,5,5,5,5,5,5,5,46,51.0
68295,satisfied,Female,Loyal Customer,20,Business travel,Business,2708,5,5,5,5,5,5,5,5,4,3,3,5,4,5,0,3.0
126475,satisfied,Female,Loyal Customer,59,Business travel,Business,1823,3,3,1,3,5,5,4,5,5,5,5,3,5,3,0,0.0
128150,satisfied,Female,Loyal Customer,43,Business travel,Business,1795,3,3,3,3,3,4,5,5,5,5,5,4,5,3,12,11.0
111250,satisfied,Female,Loyal Customer,41,Business travel,Business,1803,3,3,5,3,2,5,5,5,5,5,5,5,5,4,0,0.0
62472,satisfied,Female,Loyal Customer,22,Business travel,Business,2895,3,5,3,3,5,5,5,5,5,5,4,3,5,5,3,0.0
123555,satisfied,Female,Loyal Customer,59,Business travel,Business,1792,3,3,3,3,5,5,4,5,5,5,5,5,5,4,0,0.0
123563,satisfied,Female,Loyal Customer,46,Business travel,Business,1820,1,1,1,1,4,4,4,5,5,5,5,4,5,4,3,0.0
127594,satisfied,Male,Loyal Customer,43,Business travel,Business,1816,5,5,5,5,3,5,5,5,5,5,5,3,5,3,0,19.0
127582,satisfied,Male,Loyal Customer,35,Business travel,Business,1794,1,1,1,1,5,5,4,5,5,5,5,3,5,5,0,0.0
127585,satisfied,Male,Loyal Customer,32,Business travel,Business,3235,2,2,2,2,5,5,5,5,4,4,3,4,5,5,0,0.0
26916,satisfied,Female,Loyal Customer,35,Business travel,Business,1787,2,2,2,2,3,3,4,5,5,5,5,1,5,4,0,0.0
112645,satisfied,Female,Loyal Customer,58,Business travel,Business,1779,3,3,3,3,5,4,5,5,5,5,5,3,5,5,1,15.0
57724,satisfied,Female,Loyal Customer,60,Business travel,Business,1802,2,5,2,2,5,3,5,5,5,5,5,3,5,3,5,0.0
98856,satisfied,Male,Loyal Customer,50,Business travel,Business,1781,2,2,2,2,2,4,5,5,5,5,5,3,5,5,0,0.0
113964,satisfied,Female,Loyal Customer,55,Business travel,Business,1771,1,1,1,1,2,4,4,5,5,5,5,4,5,3,0,0.0
108314,satisfied,Female,Loyal Customer,29,Business travel,Business,3486,5,5,5,5,5,5,5,5,5,5,4,4,5,5,0,0.0
80497,satisfied,Female,Loyal Customer,58,Business travel,Business,1779,2,2,2,2,3,3,4,5,5,5,5,4,5,5,0,0.0
82519,satisfied,Male,Loyal Customer,53,Business travel,Business,1757,2,2,2,2,3,4,4,5,5,5,5,3,5,3,0,0.0
82502,satisfied,Female,Loyal Customer,53,Business travel,Business,1787,2,2,2,2,5,4,5,5,5,5,5,5,5,5,58,48.0
82505,satisfied,Female,Loyal Customer,49,Business travel,Business,1785,3,3,3,3,4,4,5,5,5,5,5,5,5,5,0,0.0
86713,satisfied,Male,Loyal Customer,63,Business travel,Business,1789,4,4,4,4,4,3,5,5,5,5,5,4,5,5,0,0.0
86699,satisfied,Male,Loyal Customer,56,Business travel,Business,3547,4,4,4,4,5,5,5,3,3,3,5,5,5,5,148,128.0
80546,satisfied,Male,Loyal Customer,44,Business travel,Business,1779,5,5,5,5,4,3,4,5,5,5,5,3,5,3,23,2.0
25811,satisfied,Male,Loyal Customer,40,Business travel,Business,1785,5,5,5,5,2,4,3,5,5,5,5,5,5,3,0,5.0
80538,satisfied,Female,Loyal Customer,27,Business travel,Business,2723,5,5,5,5,5,5,5,5,3,2,3,4,5,5,0,0.0
74216,satisfied,Male,Loyal Customer,57,Business travel,Business,1750,5,5,5,5,5,4,5,5,5,5,5,5,5,4,0,0.0
69511,satisfied,Male,Loyal Customer,36,Business travel,Business,1776,2,2,2,2,5,3,4,5,5,5,5,5,5,4,0,0.0
75097,satisfied,Female,Loyal Customer,61,Business travel,Business,1761,1,1,5,1,4,5,5,5,5,5,5,5,5,3,0,0.0
62672,satisfied,Male,Loyal Customer,59,Business travel,Business,1750,2,2,2,2,5,4,5,5,5,5,5,4,5,5,15,25.0
62663,satisfied,Male,Loyal Customer,59,Business travel,Business,1747,1,1,1,1,4,5,5,5,5,5,5,4,5,4,8,0.0
75147,satisfied,Female,Loyal Customer,58,Business travel,Business,1771,1,1,1,1,4,3,4,5,5,5,5,3,5,4,0,4.0
75170,satisfied,Male,Loyal Customer,58,Business travel,Business,1750,3,3,3,3,3,4,5,5,5,5,5,4,5,5,7,0.0
58990,satisfied,Male,Loyal Customer,53,Business travel,Business,1786,4,4,4,4,3,3,4,5,5,5,5,4,5,4,7,0.0
71759,satisfied,Female,Loyal Customer,53,Business travel,Business,1755,1,1,1,1,3,4,5,5,5,5,5,3,5,4,34,33.0
71822,satisfied,Male,Loyal Customer,51,Business travel,Business,1794,4,4,4,4,3,4,4,5,5,5,5,3,5,4,0,0.0
58986,satisfied,Female,Loyal Customer,46,Business travel,Business,1792,3,3,5,3,3,3,5,5,5,5,5,4,5,5,46,42.0
75146,satisfied,Female,Loyal Customer,44,Business travel,Business,1774,3,3,3,3,3,4,5,5,5,5,5,4,5,3,0,0.0
58993,satisfied,Female,Loyal Customer,42,Business travel,Business,1783,3,3,3,3,3,3,5,5,5,5,5,3,5,3,0,0.0
62525,satisfied,Male,Loyal Customer,39,Business travel,Business,1750,4,4,4,4,5,4,4,5,5,5,5,5,5,3,0,0.0
58305,satisfied,Female,Loyal Customer,52,Business travel,Business,1771,5,5,5,5,2,3,4,5,5,5,5,5,5,4,1,26.0
71124,satisfied,Male,Loyal Customer,45,Business travel,Business,1771,3,3,3,3,2,3,4,5,5,5,5,3,5,3,22,12.0
93308,satisfied,Male,Loyal Customer,34,Business travel,Business,1750,1,1,1,1,3,5,5,5,5,5,5,4,5,4,0,0.0
113995,satisfied,Female,Loyal Customer,16,Business travel,Business,2591,5,5,5,5,5,5,5,5,2,2,3,1,4,5,0,0.0
76924,satisfied,Female,Loyal Customer,53,Business travel,Business,1734,3,3,5,3,2,4,5,5,5,5,5,3,5,5,0,0.0
76923,satisfied,Female,Loyal Customer,50,Business travel,Business,1730,1,1,1,1,2,4,5,5,5,5,5,3,5,3,0,0.0
78894,satisfied,Female,Loyal Customer,47,Business travel,Business,1744,2,2,2,2,4,4,4,5,5,5,5,5,5,4,0,0.0
121509,satisfied,Female,Loyal Customer,42,Business travel,Business,1730,5,5,5,5,3,5,4,5,5,5,5,5,5,3,0,0.0
76938,satisfied,Female,Loyal Customer,41,Business travel,Business,1767,1,1,1,1,2,4,5,5,5,5,5,5,5,4,0,0.0
75134,satisfied,Male,Loyal Customer,39,Business travel,Business,1739,5,5,1,5,3,4,4,5,5,5,5,4,5,4,4,0.0
60704,satisfied,Female,Loyal Customer,47,Business travel,Business,1742,3,3,3,3,2,3,4,5,5,5,5,4,5,5,0,6.0
58979,satisfied,Male,Loyal Customer,51,Business travel,Business,1747,2,2,2,2,4,4,4,5,5,5,5,5,5,5,14,2.0
27205,satisfied,Male,Loyal Customer,59,Business travel,Eco,3379,5,1,1,1,5,5,5,5,4,3,4,5,4,5,0,0.0
111971,satisfied,Female,Loyal Customer,59,Business travel,Eco,569,5,4,2,4,4,2,3,5,5,5,5,5,5,5,8,5.0
27309,satisfied,Female,Loyal Customer,59,Business travel,Eco,739,5,1,1,1,2,4,2,5,5,5,5,1,5,2,0,0.0
40712,satisfied,Female,Loyal Customer,59,Business travel,Eco,590,5,1,1,1,1,3,4,5,5,5,5,2,5,3,0,0.0
13178,satisfied,Male,Loyal Customer,59,Business travel,Eco,2034,5,4,4,4,5,5,5,5,1,3,2,5,5,5,137,134.0
22586,satisfied,Male,Loyal Customer,59,Business travel,Eco,1638,5,5,5,5,5,5,5,5,4,4,4,2,3,5,0,0.0
108196,satisfied,Female,Loyal Customer,58,Business travel,Eco Plus,779,5,2,2,2,3,2,3,5,5,5,5,4,5,3,13,7.0
16245,satisfied,Male,Loyal Customer,58,Business travel,Eco,2092,5,4,4,4,5,5,5,5,5,2,4,4,4,5,0,0.0
119521,satisfied,Female,Loyal Customer,58,Business travel,Eco,502,5,5,5,5,4,1,5,5,5,5,5,4,5,5,0,7.0
67436,satisfied,Female,Loyal Customer,58,Business travel,Eco,347,5,4,4,4,5,2,5,5,5,5,5,4,5,2,0,0.0
32484,satisfied,Female,Loyal Customer,58,Business travel,Eco,59,5,3,4,4,2,5,4,5,5,5,5,4,5,4,0,0.0
82459,satisfied,Male,Loyal Customer,58,Business travel,Eco,1649,5,2,2,2,5,5,5,5,1,3,1,1,3,5,0,0.0
59156,satisfied,Female,Loyal Customer,32,Business travel,Business,3461,3,3,3,3,5,5,5,5,3,4,5,5,5,5,13,16.0
75093,satisfied,Male,Loyal Customer,28,Business travel,Business,2949,4,4,2,4,5,5,5,5,5,3,4,4,5,5,0,0.0
52826,satisfied,Female,Loyal Customer,52,Business travel,Business,1759,2,2,2,2,2,5,4,5,5,5,5,4,5,4,0,33.0
70896,satisfied,Male,Loyal Customer,46,Business travel,Business,1745,1,1,1,1,3,5,5,5,5,5,5,3,5,5,0,0.0
28471,satisfied,Male,Loyal Customer,27,Business travel,Business,3692,5,5,5,5,5,5,5,5,3,2,4,2,2,5,0,0.0
