credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,label
1,credit_card,0.1158,351.6,10.91508846,9.25,717,7199.958333,17808,58.0,2,0,0,0
1,debt_consolidation,0.1253,234.27,11.00209984,6.64,697,5729.958333,11391,67.0,1,0,0,0
1,all_other,0.0768,155.96,10.48793532,3.65,797,9420.0,4787,10.8,0,0,0,0
1,credit_card,0.1474,518.06,11.08214255,6.79,687,2130.0,11314,87.0,2,0,0,0
1,debt_consolidation,0.1316,709.18,11.77528973,8.23,702,10590.0,11956,71.1,2,0,1,0
1,debt_consolidation,0.1347,254.42,10.77687078,13.23,677,3179.958333,8815,51.0,1,0,0,0
1,all_other,0.1284,47.07,8.494538501,17.68,722,2100.0,0,2.5,3,0,0,0
1,educational,0.1316,135.09,10.30895266,4.28,752,8279.958333,2049,9.1,8,0,0,0
1,debt_consolidation,0.1316,337.71,11.35040654,18.31,702,3240.0,16528,22.9,1,0,0,0
1,credit_card,0.1253,602.4,11.53272809,16.42,707,7859.958333,11318,35.3,0,0,0,0
1,all_other,0.1221,266.52,10.51604813,6.21,717,1589.958333,6883,65.6,0,0,0,0
1,educational,0.1357,203.82,10.30895266,10.84,677,2670.0,3962,56.6,1,0,0,0
1,debt_consolidation,0.1221,399.78,10.85892207,17.12,702,4169.958333,15524,29.0,0,0,0,0
1,debt_consolidation,0.0963,288.85,10.68051622,8.77,737,3210.0,15228,60.4,1,0,0,0
1,debt_consolidation,0.1316,371.48,10.91501573,7.62,682,2669.958333,10756,69.8,0,0,0,0
1,debt_consolidation,0.1537,261.35,10.71441777,15.84,662,3210.0,5015,85.0,0,0,0,0
1,major_purchase,0.1218,266.4,10.75790288,2.32,762,4474.0,7470,38.3,1,0,0,0
1,credit_card,0.0932,153.35,11.27720313,17.26,742,5160.0,22101,26.8,0,0,0,0
1,small_business,0.2011,623.4,11.00209984,21.34,662,3960.0,13337,59.0,0,1,1,1
1,debt_consolidation,0.1379,391.87,10.6454249,10.89,687,3660.0,11637,91.6,1,0,0,0
1,credit_card,0.1126,394.36,10.71441777,17.39,722,2699.958333,5079,14.8,2,0,0,0
1,debt_consolidation,0.1095,327.14,10.81977828,22.46,727,4169.958333,10593,37.2,0,0,0,0
1,major_purchase,0.1411,328.6,11.40756495,12.72,667,5309.958333,11265,39.0,0,2,0,0
1,debt_consolidation,0.1126,230.05,10.98778115,18.2,712,7469.958333,42157,86.6,1,0,0,0
1,debt_consolidation,0.0963,224.66,10.81977828,12.77,727,7320.0,13539,68.7,0,0,0,0
1,home_improvement,0.0963,365.88,11.8277362,4.21,807,4259.958333,58518,0.0,1,0,0,0
1,debt_consolidation,0.1095,327.14,10.81977828,8.9,727,3179.958333,6048,26.8,1,0,0,0
1,debt_consolidation,0.1505,312.23,11.0390102,11.3,662,1770.0,12842,61.7,2,0,0,0
1,debt_consolidation,0.1474,690.74,12.00150548,10.2,712,3960.0,106181,94.1,0,1,0,0
1,small_business,0.1531,417.79,11.20582949,10.39,742,2785.958333,2577,6.3,1,0,0,0
1,debt_consolidation,0.1095,314.06,11.94475983,8.75,732,3119.958333,33147,34.9,2,0,0,0
1,debt_consolidation,0.16,351.58,11.35040654,8.6,672,5220.0,9132,36.5,2,0,0,0
1,credit_card,0.1189,182.41,10.66895539,17.94,697,2819.958333,5668,76.6,3,1,0,0
1,all_other,0.0963,353.04,10.83958091,19.48,737,2910.0,1100,7.7,1,0,0,0
1,all_other,0.1126,427.23,11.3736634,18.36,732,2069.958333,5730,10.8,1,0,0,0
1,debt_consolidation,0.1189,782.67,10.91501573,16.21,737,5009.958333,29276,71.5,0,0,0,0
1,debt_consolidation,0.1189,265.32,10.59663473,15.69,717,2640.0,7131,93.8,0,0,0,0
1,debt_consolidation,0.074,139.77,11.37198383,14.18,797,4939.958333,5254,11.6,0,0,0,0
1,all_other,0.1189,497.46,11.18996158,11.85,752,2160.0,1281,2.3,4,0,0,0
1,debt_consolidation,0.1114,173.86,11.51292546,8.47,742,4896.0,73258,89.9,1,0,0,0
1,debt_consolidation,0.0963,481.42,10.87812266,10.87,782,6540.0,17040,39.4,2,0,0,0
1,debt_consolidation,0.1411,444.98,11.09741002,17.51,682,5669.958333,22388,91.3,3,2,0,0
1,debt_consolidation,0.1316,439.02,10.81977828,9.53,687,1860.0,13472,80.7,0,0,0,0
1,debt_consolidation,0.1253,589.01,11.05564061,10.05,737,6029.958333,51054,58.8,1,0,0,0
1,debt_consolidation,0.1316,351.21,11.35040654,6.73,682,4290.0,4611,30.7,0,1,0,0
1,all_other,0.0932,47.93,10.81552927,18.2,722,3720.0,1498,6.7,1,0,0,0
1,credit_card,0.1853,910.44,11.69524702,24.97,672,4290.0,96565,88.9,0,0,0,0
1,debt_consolidation,0.1316,405.25,11.2185544,18.22,697,4560.958333,10157,63.9,1,0,0,1
1,debt_consolidation,0.1183,308.15,11.40756495,4.12,722,3149.958333,1067,46.4,1,0,0,0
1,debt_consolidation,0.1158,445.69,10.84450992,15.34,717,2819.958333,13582,51.1,2,0,0,0
1,debt_consolidation,0.1189,663.28,11.1844214,14.12,727,3210.0,20979,68.6,0,0,0,0
1,debt_consolidation,0.1632,529.71,11.60823564,10.37,662,3360.0,14517,91.3,2,0,1,0
1,educational,0.1253,167.34,10.37349118,11.81,682,5130.0,1278,63.9,1,1,0,0
1,debt_consolidation,0.1426,171.53,10.81985828,18.57,667,4619.958333,10883,27.2,2,0,0,0
1,debt_consolidation,0.1095,323.87,10.57131693,14.65,727,2399.958333,10299,39.9,0,0,0,0
1,debt_consolidation,0.1411,136.92,11.15619338,2.43,682,1110.0,4177,41.4,2,0,0,0
1,debt_consolidation,0.1189,198.99,10.77895629,23.55,712,1890.0,4659,41.6,0,0,0,0
1,small_business,0.1853,538.98,11.00209984,1.58,717,3390.0,8476,66.7,1,0,0,1
1,all_other,0.1095,196.29,11.12732181,21.33,717,5639.958333,27411,42.4,2,0,0,0
1,all_other,0.1537,174.24,11.08214255,4.23,677,3869.958333,5239,22.6,1,1,0,0
1,debt_consolidation,0.1114,519.94,11.2697195,9.5,762,7721.0,13405,23.7,3,0,0,1
1,major_purchase,0.1505,104.08,10.81977828,14.93,687,5639.958333,3149,98.4,0,0,0,0
1,debt_consolidation,0.1221,333.15,10.54534144,7.14,702,3180.958333,5520,13.6,1,0,0,0
1,debt_consolidation,0.1253,334.67,11.17071681,9.8,707,5130.0,11437,35.4,2,1,0,0
1,small_business,0.1695,356.27,10.83958091,23.53,702,4410.0,19230,44.4,3,0,0,0
1,debt_consolidation,0.16,703.15,11.23843599,23.57,697,4649.958333,22037,99.3,1,0,0,0
1,educational,0.1221,399.78,11.55214618,8.75,707,6600.0,5199,12.5,1,1,0,0
1,all_other,0.0737,108.66,10.70315458,13.89,787,5339.958333,5284,7.0,2,0,0,0
1,debt_consolidation,0.0963,449.32,11.15016059,14.57,762,15119.95833,14992,34.6,0,0,0,0
1,educational,0.1114,164.02,11.15625052,14.52,717,3669.0,4093,17.1,2,0,0,0
1,debt_consolidation,0.1253,284.47,10.1266311,18.72,687,1979.958333,13604,52.5,0,0,0,0
1,debt_consolidation,0.1158,561.23,11.12198437,11.82,727,6540.0,21676,62.1,0,0,0,0
1,debt_consolidation,0.0932,460.04,11.32055357,4.29,772,5760.0,4554,9.4,2,0,0,0
1,major_purchase,0.0768,109.17,10.96819829,15.89,752,15360.0,17771,37.2,0,0,0,0
1,debt_consolidation,0.1158,429.18,11.15619338,18.22,712,4529.958333,24893,69.9,1,0,0,0
1,all_other,0.1284,268.95,10.30895266,4.28,687,4949.958333,1602,76.3,0,0,0,0
1,debt_consolidation,0.1126,709.85,11.40756495,7.91,752,4800.0,16249,72.5,1,0,0,1
1,debt_consolidation,0.1347,67.85,10.14643373,14.64,667,6809.958333,11821,33.7,0,1,0,0
1,all_other,0.1095,32.72,10.37967204,15.43,717,3899.958333,0,0.0,0,0,0,0
1,credit_card,0.1411,189.98,10.81977828,21.58,667,3119.958333,13594,63.5,2,0,0,0
1,credit_card,0.1183,424.12,10.7063856,10.65,717,3965.0,9294,19.3,2,0,0,0
1,all_other,0.1148,327.22,10.71441777,12.67,732,2913.0,696,2.7,3,1,0,0
1,credit_card,0.1284,363.08,10.77895629,22.45,687,8219.958333,15260,77.9,0,0,1,0
1,all_other,0.1316,42.22,9.574983486,21.33,667,2039.958333,1638,71.2,1,1,0,1
1,home_improvement,0.08,313.37,11.40756495,4.07,777,5160.0,2881,14.2,0,0,0,0
1,credit_card,0.08,313.37,11.32659589,8.79,777,6120.0,1226,6.8,3,0,0,0
1,debt_consolidation,0.0932,351.42,11.56171563,4.33,747,4619.958333,5297,20.2,1,0,0,0
1,home_improvement,0.1183,463.88,10.96819829,8.23,742,2153.0,0,0.0,2,0,0,0
1,credit_card,0.1221,133.26,10.57131693,24.98,692,1860.0,6714,57.9,1,0,0,1
1,debt_consolidation,0.1322,243.37,10.59663473,22.77,692,1751.0,9325,63.9,1,0,0,0
1,debt_consolidation,0.0963,385.14,11.15625052,8.86,757,4859.958333,14745,34.6,2,0,0,0
1,small_business,0.1979,287.2,10.87804719,15.26,692,3509.958333,11835,98.6,1,0,0,1
1,debt_consolidation,0.0963,144.43,11.05089001,13.33,732,2130.0,4004,17.8,3,0,0,0
1,educational,0.1189,165.82,10.30895266,18.2,732,1800.0,1984,24.8,0,0,0,1
1,debt_consolidation,0.1411,316.62,10.34174248,19.9,667,4949.958333,978,27.2,0,3,0,0
1,debt_consolidation,0.1379,204.46,11.15625052,7.99,672,8159.958333,7635,88.8,1,0,1,0
1,all_other,0.0737,99.35,10.50506754,18.15,797,7620.0,19617,24.0,0,0,0,0
1,credit_card,0.08,219.36,11.08521475,10.25,757,3990.0,15223,25.8,1,0,0,0
1,all_other,0.0963,320.95,10.68510338,1.35,737,7559.958333,1876,12.3,2,0,0,1
1,credit_card,0.1284,504.27,11.46163217,9.75,697,7919.958333,33981,77.1,0,0,1,1
1,major_purchase,0.0932,281.14,10.07744086,2.37,782,4229.958333,1483,5.3,2,0,0,0
1,all_other,0.0963,256.76,10.77895629,9.2,762,2309.958333,5060,19.5,0,0,0,0
1,all_other,0.1357,628.42,11.27720313,10.68,707,4466.0,6495,42.7,1,1,0,0
1,home_improvement,0.1095,278.07,10.6454249,0.43,817,4979.958333,84,0.5,0,0,0,0
1,all_other,0.08,47.01,11.05089001,16.9,732,2550.0,5848,44.6,1,0,0,0
1,debt_consolidation,0.1189,165.82,10.81977828,2.5,772,3149.958333,5108,33.6,0,0,0,0
1,debt_consolidation,0.0932,297.11,10.91501573,12.15,752,4470.0,2498,24.7,1,0,0,0
1,debt_consolidation,0.1148,494.53,10.77895629,7.35,742,4199.958333,16055,50.5,0,0,0,0
1,debt_consolidation,0.1284,430.31,11.00209984,11.62,697,2160.0,13957,46.1,0,0,0,0
1,debt_consolidation,0.16,527.36,11.15625052,7.83,662,6329.958333,18503,86.5,0,0,0,0
1,all_other,0.1158,825.34,11.51292546,21.05,762,6990.0,5380,12.4,2,0,0,0
1,home_improvement,0.0768,37.43,10.37349118,14.93,757,9689.958333,13271,16.2,1,0,0,0
1,debt_consolidation,0.1253,334.67,10.73639668,12.83,702,1709.958333,7882,29.0,0,0,0,0
1,debt_consolidation,0.0932,223.63,10.59663473,15.03,742,3869.958333,21414,46.0,0,0,0,0
1,debt_consolidation,0.1379,265.79,10.4341158,21.18,672,4229.958333,4601,32.0,2,0,0,1
1,debt_consolidation,0.1316,713.4,12.08168787,11.47,707,3779.958333,113283,81.2,2,0,0,0
1,credit_card,0.0963,385.14,11.00209984,19.4,762,12000.0,13659,22.0,0,0,0,0
1,debt_consolidation,0.1221,259.03,11.05089001,14.86,697,3750.0,10013,38.7,3,0,0,0
1,debt_consolidation,0.1316,675.41,11.22524339,6.75,702,5100.0,19894,78.6,0,0,1,0
1,educational,0.1189,132.66,11.12732181,19.76,707,3990.0,24802,86.4,3,0,0,1
1,major_purchase,0.1322,169.01,10.49127422,9.37,692,2769.958333,2481,50.6,1,2,0,0
1,all_other,0.1411,855.73,11.66767025,15.53,712,2789.958333,26438,48.7,1,0,0,1
1,all_other,0.0859,221.28,11.35040654,3.92,762,1896.0,17390,86.1,1,0,0,0
1,major_purchase,0.1189,530.63,11.26446411,5.23,742,3600.0,16578,44.8,0,0,0,0
1,home_improvement,0.1537,209.08,11.1844214,3.3,707,4979.958333,16860,99.2,3,0,0,0
1,debt_consolidation,0.1148,464.04,10.23981692,16.33,727,3619.0,18496,42.6,1,0,0,1
1,debt_consolidation,0.1663,248.29,10.34161344,8.32,667,2760.958333,6082,96.5,1,2,0,0
1,debt_consolidation,0.1568,875.04,11.58988651,15.73,682,3570.0,36015,88.5,1,0,0,1
1,credit_card,0.1284,365.6,10.63344871,13.76,697,3809.958333,8422,81.8,0,0,0,1
1,debt_consolidation,0.1316,270.17,10.81977828,9.96,682,5279.958333,3958,39.6,3,0,0,0
1,home_improvement,0.0932,255.58,10.66895539,16.02,752,3779.958333,5410,34.9,3,0,0,0
1,all_other,0.1253,251.0,10.77895629,20.51,692,4710.0,12189,69.3,0,0,0,0
1,all_other,0.074,124.24,9.852194258,4.93,787,4195.958333,2331,7.7,2,0,0,0
1,credit_card,0.0932,223.63,10.79957558,19.64,737,4110.0,21140,79.8,3,0,0,0
1,all_other,0.1126,98.59,11.08521475,17.21,702,5760.0,16389,58.1,0,0,0,0
1,debt_consolidation,0.0894,285.95,11.69524702,12.44,742,6375.958333,43488,68.3,3,0,0,0
1,all_other,0.1284,221.88,11.15625052,5.26,742,2850.0,993,24.8,0,0,0,0
1,educational,0.1392,170.69,9.61580548,4.0,692,1470.0,0,0.0,2,1,0,0
1,all_other,0.1221,79.96,10.49127422,7.0,692,5790.0,6655,74.8,1,0,0,0
1,small_business,0.16,70.32,11.27720313,12.58,682,3293.0,4047,30.7,2,0,0,0
1,debt_consolidation,0.08,231.89,10.51867319,13.43,752,5790.0,6938,24.1,2,0,0,0
1,debt_consolidation,0.1531,163.64,9.862665558,8.56,677,1920.0,1089,90.7,0,1,0,0
1,debt_consolidation,0.1284,268.95,10.75790288,14.76,692,2009.958333,11798,88.7,1,0,0,1
1,all_other,0.1347,50.89,9.798127037,21.47,707,1289.958333,865,86.5,0,0,0,0
1,all_other,0.1496,297.95,10.50506754,18.58,682,1110.0,8559,41.0,1,0,0,0
1,debt_consolidation,0.08,109.68,10.30895266,2.24,747,1709.958333,2298,18.5,3,0,0,0
1,debt_consolidation,0.1183,231.94,10.34884622,5.69,712,2460.958333,6955,63.8,1,0,0,0
1,credit_card,0.1253,669.33,11.58988651,15.77,717,12120.0,33900,56.4,1,0,0,0
1,credit_card,0.0894,317.72,11.00791623,4.24,742,2160.0,14188,27.3,2,0,0,0
1,all_other,0.1426,247.01,11.22524339,18.13,667,1835.0,39236,63.4,1,0,0,0
1,educational,0.1148,82.43,10.46310334,18.62,702,5190.0,8677,57.8,2,0,0,0
1,debt_consolidation,0.1322,162.25,10.6454249,15.6,677,2013.958333,9090,58.3,0,0,0,0
1,credit_card,0.1287,151.35,10.46310334,19.78,682,2490.0,4726,73.8,1,0,0,0
1,all_other,0.1287,605.4,10.67442876,13.27,707,5430.0,3423,15.2,0,0,0,0
1,credit_card,0.0894,201.75,10.49127422,21.6,732,3303.0,4508,18.6,0,0,0,0
1,debt_consolidation,0.0894,312.95,10.37349118,16.95,737,2313.958333,3760,20.5,0,0,0,0
1,credit_card,0.1739,645.26,12.40901349,15.67,672,6094.958333,145711,96.2,0,1,0,0
1,debt_consolidation,0.1218,163.17,11.15625052,17.5,697,3360.0,5040,67.2,0,0,0,0
1,all_other,0.1183,41.42,10.29214554,21.4,697,4110.0,11339,78.7,0,0,0,0
1,debt_consolidation,0.0894,182.69,10.7342204,20.94,727,3210.0,4902,47.1,0,0,0,0
1,credit_card,0.1392,652.87,11.40978471,10.28,697,5190.0,11573,61.9,1,0,0,0
1,credit_card,0.1322,101.41,10.82778673,11.45,692,5553.0,21085,36.8,0,0,0,0
1,all_other,0.1253,83.67,10.54691914,10.97,682,4410.0,7527,56.6,0,0,0,0
1,all_other,0.1426,34.31,8.853665428,13.54,677,8099.0,2252,86.6,1,0,0,0
1,credit_card,0.1114,360.84,10.76130135,19.52,727,3570.0,15085,70.5,2,0,0,0
1,debt_consolidation,0.1392,256.03,10.81977828,13.9,677,5460.0,3676,70.5,0,0,0,1
1,debt_consolidation,0.1114,393.65,10.37349118,18.0,737,6483.958333,18340,67.9,1,0,0,0
1,debt_consolidation,0.0894,381.26,10.59653473,13.68,767,5850.0,11012,30.5,0,0,0,0
1,debt_consolidation,0.1392,273.1,11.28978191,13.38,677,3994.0,9356,50.0,2,0,1,0
1,debt_consolidation,0.1565,160.07,10.12647109,23.62,712,2880.0,9912,99.1,0,0,0,0
1,all_other,0.1357,195.32,10.6454249,13.19,677,3660.0,10417,91.4,0,1,0,0
1,all_other,0.1183,579.85,11.27654469,0.3,752,4351.0,209,1.2,4,0,0,0
1,all_other,0.1322,219.71,11.04292184,9.23,682,4259.958333,4856,44.6,0,0,0,0
1,debt_consolidation,0.1148,659.37,11.56171563,7.23,767,5400.0,3700,51.4,2,0,0,0
1,credit_card,0.1218,666.0,12.15477935,24.04,722,9692.958333,121159,74.3,0,0,0,0
1,credit_card,0.1114,157.46,10.46310334,23.66,722,3570.0,14480,56.7,0,0,0,0
1,credit_card,0.0774,202.93,10.81977828,16.54,747,3899.958333,7689,43.0,0,0,0,0
1,credit_card,0.1322,365.05,10.95080655,19.03,692,3660.0,31861,76.0,1,0,0,0
1,debt_consolidation,0.1287,269.07,10.16585182,5.72,707,3240.0,3045,47.6,0,0,0,0
1,all_other,0.0894,362.2,10.66895539,24.78,752,3036.041667,6057,11.6,1,0,0,0
1,home_improvement,0.1287,232.07,10.57131693,4.65,692,4080.0,903,19.6,1,0,0,0
1,debt_consolidation,0.1253,73.63,10.22194128,23.26,682,6857.958333,15225,55.0,0,1,0,0
1,credit_card,0.0894,317.72,10.91501573,12.76,742,3240.0,10041,47.8,2,0,0,0
1,all_other,0.0859,189.67,10.96812932,8.61,732,5850.0,19397,38.3,1,0,0,0
1,debt_consolidation,0.1426,514.59,10.858999,19.68,687,3313.0,22918,90.9,1,0,0,0
1,debt_consolidation,0.1148,494.53,11.35035948,10.02,742,4770.0,14125,40.2,1,0,0,0
1,all_other,0.0859,221.28,11.40756495,4.88,737,8939.958333,13253,20.2,1,0,0,0
1,credit_card,0.1322,676.02,12.01370075,16.83,712,7199.958333,144165,64.9,0,0,0,0
1,credit_card,0.0894,114.38,11.22524339,18.3,712,4715.0,48538,53.0,1,0,0,0
1,small_business,0.167,177.51,10.61888534,20.39,702,4139.958333,5082,31.6,0,0,0,0
1,debt_consolidation,0.0859,252.89,10.59663473,17.7,757,6180.0,26120,32.7,1,0,0,0
1,all_other,0.1253,80.32,10.46310334,21.79,707,2910.0,16022,97.7,0,0,0,0
1,debt_consolidation,0.1392,102.42,10.76231865,3.05,677,2490.0,4339,51.5,3,0,0,0
1,home_improvement,0.1183,530.15,11.08214255,4.91,742,3991.0,9562,70.4,2,0,0,0
1,debt_consolidation,0.1148,362.66,10.21464198,12.84,712,7859.958333,11534,66.7,1,0,0,0
1,debt_consolidation,0.1253,112.95,9.798127037,24.2,687,2880.0,15813,79.1,0,0,0,0
1,debt_consolidation,0.0774,312.19,11.81303006,7.7,787,5639.958333,4200,5.8,1,0,0,0
1,debt_consolidation,0.1496,277.16,11.06663836,8.91,697,1830.0,6908,94.6,0,0,0,0
1,debt_consolidation,0.1114,423.17,11.00209984,6.24,742,3990.0,12419,34.8,0,0,0,0
1,debt_consolidation,0.1148,494.53,11.08214255,12.02,742,3240.0,15757,64.6,0,0,0,0
1,debt_consolidation,0.0774,156.1,9.61580548,15.6,757,6870.0,11602,37.9,2,0,0,0
1,debt_consolidation,0.1183,662.68,11.56171563,3.69,757,1679.958333,1470,14.7,0,0,0,0
1,major_purchase,0.0859,284.5,11.22524339,4.83,792,3089.958333,2563,9.1,0,0,0,0
1,home_improvement,0.1218,399.6,11.51292546,17.09,712,7559.958333,17176,46.4,2,0,0,0
1,credit_card,0.1461,689.51,11.35223181,15.15,697,5550.0,32954,90.0,0,0,0,0
1,debt_consolidation,0.1287,437.24,11.26446411,6.26,702,5249.958333,1783,59.4,2,0,0,0
1,debt_consolidation,0.0774,287.22,11.02640213,1.78,792,7050.0,4600,18.4,0,0,0,0
1,credit_card,0.1148,626.41,12.07254125,12.73,747,8219.958333,29658,42.2,1,0,0,0
1,all_other,0.0859,158.06,10.40438405,2.29,737,3570.0,2870,11.4,0,0,0,0
1,small_business,0.1531,626.68,11.46163217,17.38,727,4710.0,35712,51.9,3,0,0,0
1,home_improvement,0.0774,312.19,11.15625052,15.1,797,9029.958333,9109,73.2,1,0,0,0
1,all_other,0.1287,94.18,10.72161404,3.52,682,4289.958333,2391,30.7,1,0,0,1
1,educational,0.1322,162.25,10.81977828,11.98,677,1949.958333,2523,40.0,0,0,0,0
1,home_improvement,0.0774,234.14,10.34817337,3.08,797,6089.958333,1147,8.8,1,0,0,0
1,debt_consolidation,0.0774,218.54,10.858999,2.58,767,3419.958333,4139,15.6,0,0,0,0
1,all_other,0.1287,201.8,11.08220409,13.09,682,3960.0,10134,38.5,1,0,0,0
1,major_purchase,0.0859,316.11,11.19821472,6.87,767,3509.958333,11140,13.0,0,0,0,0
1,debt_consolidation,0.1218,666.0,11.1123882,20.11,727,2940.0,26359,67.6,1,0,0,0
1,debt_consolidation,0.16,492.21,11.22524339,16.32,662,3929.958333,12944,65.0,3,0,0,0
1,all_other,0.0859,151.73,10.96812932,8.07,737,2880.0,3333,20.1,1,0,0,0
1,major_purchase,0.0859,158.06,10.59663473,6.87,737,3149.958333,8914,74.9,1,0,0,0
1,major_purchase,0.1253,160.64,11.05405958,11.94,687,3390.0,1725,33.8,1,2,0,0
1,credit_card,0.1316,261.72,10.16585182,17.54,677,2721.958333,4034,67.2,0,0,0,0
1,credit_card,0.1392,682.74,11.33857208,20.03,707,9359.958333,27584,54.8,1,0,0,0
1,all_other,0.1357,33.97,9.392661929,14.0,682,1380.0,4352,62.2,1,0,0,1
1,small_business,0.16,703.15,11.00209984,15.9,747,5700.958333,15018,42.9,2,0,0,0
1,all_other,0.0774,140.49,10.69203582,15.3,752,3119.958333,7204,31.3,0,0,0,0
1,debt_consolidation,0.1531,522.23,11.00209984,21.36,677,2161.0,10872,86.3,0,0,0,0
1,debt_consolidation,0.1531,696.31,11.26446411,20.52,722,3300.0,21881,21.8,2,0,0,0
1,debt_consolidation,0.1357,407.63,11.26446411,23.72,682,4649.958333,28843,84.8,1,0,0,0
1,debt_consolidation,0.1218,166.5,11.1844214,24.73,692,5160.0,22457,81.7,0,0,0,0
1,all_other,0.0774,93.66,11.06975849,1.27,762,1890.0,4347,7.4,0,0,0,0
1,small_business,0.1704,713.49,11.51292546,12.65,702,4110.0,6939,31.4,3,0,0,0
1,debt_consolidation,0.1253,133.87,10.46321762,2.3,692,3539.958333,1390,27.8,1,0,0,0
1,major_purchase,0.1148,115.39,10.46310334,7.58,707,8370.0,4336,12.5,1,0,0,0
1,all_other,0.1183,662.68,11.22524339,5.66,737,6075.958333,25818,53.5,0,0,0,0
1,educational,0.1114,65.61,10.6454249,13.49,712,5369.958333,11817,15.7,0,0,0,0
1,credit_card,0.1322,87.89,10.20359214,9.51,692,1619.958333,47,0.5,3,1,0,0
1,debt_consolidation,0.1183,99.41,10.6454249,24.75,697,3119.958333,11900,62.6,0,0,0,0
1,all_other,0.1739,143.39,10.8704714,13.19,662,3030.0,24666,99.1,0,0,0,0
1,debt_consolidation,0.1357,366.86,10.91508846,19.85,702,3030.0,12207,70.6,1,0,0,0
1,all_other,0.1183,132.54,10.71441777,23.95,762,4199.958333,0,0.0,0,0,0,0
1,debt_consolidation,0.1392,177.52,10.46310334,8.09,677,3720.0,6194,53.4,0,0,0,0
1,educational,0.0859,316.11,10.59653473,4.71,772,2130.0,229,2.6,0,0,0,0
1,major_purchase,0.1148,395.63,10.9560559,16.27,732,3960.0,21528,64.3,1,0,0,0
1,debt_consolidation,0.1357,407.63,10.858999,15.48,682,3929.958333,8718,45.6,0,0,0,0
1,debt_consolidation,0.1114,262.43,11.03488966,9.54,732,2520.0,2970,6.0,0,0,0,0
1,credit_card,0.1253,33.47,10.19054443,21.12,682,5969.958333,17080,44.1,0,2,0,0
1,all_other,0.1148,247.27,10.94022444,9.68,737,3779.958333,7341,68.6,0,0,0,0
1,credit_card,0.1183,298.21,11.15625052,10.83,712,2459.958333,9237,41.4,1,0,0,0
1,all_other,0.1565,227.41,10.65725935,13.16,662,4320.0,1542,90.7,1,0,0,1
1,credit_card,0.1496,242.52,11.1844214,12.59,662,2130.0,8018,29.8,1,0,0,0
1,home_improvement,0.1114,492.06,11.09741002,13.98,752,7260.0,17312,68.4,2,0,0,0
1,small_business,0.1496,692.9,11.5228758,14.48,767,5400.0,21076,48.1,1,0,0,0
1,debt_consolidation,0.1392,682.74,10.71441777,7.95,697,8130.0,18367,79.9,1,0,0,0
1,debt_consolidation,0.1218,399.6,11.40756495,16.27,707,2820.958333,34730,52.6,0,0,0,0
1,all_other,0.1114,164.02,11.00209984,13.72,717,9450.0,6577,15.8,2,0,0,0
1,small_business,0.1392,358.44,11.16336799,22.21,757,3690.0,9551,29.2,0,0,0,1
1,debt_consolidation,0.1426,480.29,11.60823564,20.04,682,4080.0,48306,86.8,0,0,0,1
1,credit_card,0.1114,328.04,11.49679608,12.45,732,4890.041667,33186,57.8,3,0,0,0
1,debt_consolidation,0.1253,167.34,9.862665558,12.06,687,2190.0,2365,60.6,0,0,0,0
1,debt_consolidation,0.0894,397.15,10.6454249,14.86,762,3990.0,10687,30.9,0,0,0,0
1,debt_consolidation,0.0894,317.72,11.71177632,14.5,737,5850.0,31607,81.0,3,0,0,0
1,small_business,0.1531,530.94,11.98292909,19.72,727,5940.0,6563,17.9,1,0,0,0
1,credit_card,0.0894,444.81,10.858999,10.89,762,4807.0,8447,50.9,0,0,0,0
1,credit_card,0.0859,410.94,10.9331784,17.96,777,5669.958333,13368,34.7,2,0,0,0
1,all_other,0.0859,395.13,11.82038075,5.87,772,4080.0,5068,16.6,3,0,0,0
1,all_other,0.1253,348.05,10.6214249,11.5,712,2130.0,2045,14.4,3,0,0,0
1,all_other,0.1183,424.12,11.56171563,9.71,717,8446.0,31280,51.2,1,0,0,0
1,credit_card,0.0774,237.27,10.69666105,5.67,772,5609.958333,6616,24.4,1,0,0,0
1,debt_consolidation,0.1322,676.02,11.40756495,18.03,812,3929.958333,32422,95.6,1,0,0,0
1,all_other,0.0859,173.86,10.65282601,12.11,782,2280.0,39,0.3,0,0,0,0
1,major_purchase,0.0859,316.11,11.71180911,2.85,792,5639.958333,16,0.0,3,0,0,0
1,debt_consolidation,0.1287,622.22,11.88448902,1.62,712,4080.0,25063,53.3,0,0,0,0
1,major_purchase,0.0774,156.1,10.58405595,10.27,797,5490.0,2629,8.8,2,0,0,0
1,all_other,0.0859,63.23,12.14421852,8.55,722,4979.958333,26702,75.0,0,0,0,0
1,home_improvement,0.1287,336.34,11.51292546,15.67,692,4380.0,32268,73.0,3,0,0,0
1,debt_consolidation,0.1253,411.64,10.34817337,22.12,702,2280.0,14537,77.3,0,0,0,0
1,debt_consolidation,0.1218,499.5,10.858999,8.88,747,11129.95833,9184,50.5,0,0,0,0
1,all_other,0.1635,229.64,9.99149843,8.74,677,1259.958333,6467,82.9,3,0,0,0
1,major_purchase,0.1496,34.65,10.51867319,18.26,667,1410.0,3150,54.3,0,0,0,0
