Unnamed: 0,Book_length(mins)_overall,Book_length(mins)_avg,Price_overall,Price_avg,Review,Review10/10,Completion,Minutes_listened,Support_Request,Last_Visited_mins_Purchase_date,label
17926,1620.0,1620,7.67,7.67,0,8.91,0.0,0.0,0,0,0
17958,1620.0,1620,6.93,6.93,0,8.91,0.0,0.0,0,113,1
18091,1620.0,1620,6.93,6.93,0,8.91,0.04,64.8,0,0,0
18389,2160.0,2160,7.67,7.67,1,10.0,0.11,237.6,0,88,0
18438,1620.0,1620,6.37,6.37,0,8.91,0.0,0.0,0,0,0
18523,1188.0,1188,7.67,7.67,0,8.91,0.0,0.0,0,0,0
18537,1188.0,1188,6.93,6.93,0,8.91,0.36,427.68,0,6,0
18580,540.0,540,7.67,7.67,0,8.91,0.03,16.2,0,5,0
18815,2160.0,2160,6.93,6.93,0,8.91,0.0,0.0,0,0,0
18945,1188.0,1188,8.49,8.49,0,8.91,0.07,83.16,0,2,0
19097,2160.0,2160,6.93,6.93,1,10.0,0.43,928.8,0,268,0
19138,1620.0,1620,6.93,6.93,1,10.0,0.54,874.8,1,75,0
19146,1620.0,1620,6.93,6.93,0,8.91,0.0,0.0,0,0,0
19291,1620.0,1620,6.93,6.93,0,8.91,0.41,664.2,0,83,0
19355,648.0,648,7.67,7.67,0,8.91,0.0,0.0,0,0,0
19388,1188.0,1188,8.49,8.49,0,8.91,0.0,0.0,0,0,0
19788,1620.0,1620,6.93,6.93,0,8.91,0.0,0.0,0,0,0
19857,1296.0,3888,7.67,23.01,0,10.0,0.0,0.0,0,189,1
20140,1620.0,1620,6.93,6.93,1,7.0,0.1,162.0,0,8,0
20304,1188.0,1188,8.49,8.49,0,8.91,0.0,0.0,0,171,0
20591,1188.0,1188,6.93,6.93,0,8.91,0.0,0.0,0,0,0
20745,1620.0,1620,6.93,6.93,0,8.91,0.0,0.0,0,302,0
20761,2160.0,2160,6.93,6.93,0,8.91,0.0,0.0,0,0,0
20762,1080.0,1080,6.93,6.93,0,8.91,0.0,0.0,0,3,1
21071,1188.0,1188,6.93,6.93,1,10.0,0.08,95.04,0,0,0
21146,1620.0,1620,6.37,6.37,0,8.91,0.04,64.8,0,63,0
21151,1188.0,1188,6.93,6.93,0,8.91,0.5,594.0,0,27,0
21165,648.0,648,7.67,7.67,0,8.91,0.0,0.0,0,0,0
21170,1188.0,1188,6.93,6.93,0,8.91,0.0,0.0,0,0,0
21288,1188.0,1188,8.49,8.49,0,8.91,0.0,0.0,0,211,0
21400,1188.0,1188,6.93,6.93,0,8.91,0.0,0.0,0,0,0
21458,324.0,324,6.93,6.93,0,8.91,0.0,0.0,0,0,0
21595,1188.0,1188,6.93,6.93,0,8.91,0.08,95.04,0,208,0
21603,1188.0,1188,6.93,6.93,0,8.91,0.01,11.88,0,0,0
21686,1188.0,1188,7.68,7.68,0,8.91,0.0,0.0,0,0,0
21875,2160.0,2160,6.93,6.93,0,8.91,0.0,0.0,0,0,0
22027,1188.0,1188,6.37,6.37,0,8.91,0.03,35.64,0,101,0
22443,324.0,324,7.67,7.67,0,8.91,0.0,0.0,0,0,0
22474,1620.0,1620,7.68,7.68,1,7.0,0.15,243.0,0,249,0
22560,1134.0,2268,6.93,13.87,0,8.91,0.0,0.0,0,30,1
22580,324.0,324,6.93,6.93,0,8.91,0.0,0.0,0,0,0
22647,1620.0,1620,6.93,6.93,0,8.91,0.12,194.4,0,21,0
22650,1188.0,1188,6.93,6.93,0,8.91,0.0,0.0,0,0,0
22667,1620.0,1620,8.49,8.49,0,8.91,0.0,0.0,0,0,0
22676,1620.0,1620,6.93,6.93,1,9.0,0.71,1150.2,0,20,0
22895,1620.0,1620,6.93,6.93,0,8.91,0.04,64.8,0,120,0
22922,1188.0,1188,7.67,7.67,0,8.91,0.0,0.0,0,0,0
22945,1188.0,1188,6.93,6.93,0,8.91,0.0,0.0,0,0,0
22997,2160.0,2160,8.49,8.49,0,8.91,0.01,21.6,0,5,0
23115,1188.0,1188,7.68,7.68,1,10.0,0.95,1128.6,0,295,0
23320,1188.0,1188,6.93,6.93,0,8.91,0.08,95.04,0,16,0
23601,2160.0,2160,6.93,6.93,0,8.91,0.0,0.0,0,0,1
23677,1620.0,1620,6.53,6.53,0,8.91,0.0,0.0,0,80,1
23689,1620.0,1620,7.67,7.67,0,8.91,0.11,178.2,0,77,0
23693,1188.0,1188,5.57,5.57,0,8.91,0.0,0.0,0,0,0
23768,2160.0,2160,6.93,6.93,0,8.91,0.0,0.0,0,245,1
23791,1188.0,1188,6.93,6.93,0,8.91,0.0,0.0,0,0,1
23902,1188.0,1188,8.49,8.49,0,8.91,0.05,59.4,0,0,0
23916,1188.0,1188,6.93,6.93,0,8.91,0.6,712.8,1,57,0
24037,2160.0,2160,7.67,7.67,0,8.91,0.0,0.0,0,302,0
24214,1620.0,1620,6.93,6.93,0,8.91,0.0,0.0,0,292,0
24264,864.0,1728,6.13,12.27,0,8.91,0.0,0.0,0,0,1
24393,2160.0,2160,6.59,6.59,0,8.91,0.0,0.0,0,0,0
24503,2160.0,2160,5.95,5.95,0,8.91,0.0,0.0,0,0,0
24732,1188.0,1188,8.49,8.49,0,8.91,0.35,415.8,0,223,0
24909,1188.0,1188,6.93,6.93,0,8.91,0.0,0.0,0,0,0
25401,1044.0,3132,6.49,19.47,0,10.0,0.0,0.0,0,36,1
25412,1620.0,1620,6.37,6.37,1,9.0,0.99,1603.8,1,249,0
25507,1188.0,1188,7.67,7.67,0,8.91,0.0,0.0,0,87,0
25554,2160.0,2160,6.93,6.93,0,8.91,0.04,86.4,0,0,0
25603,2160.0,2160,6.93,6.93,0,8.91,0.0,0.0,0,0,1
25677,1188.0,1188,6.37,6.37,1,9.0,0.31,368.28,0,271,0
25806,1188.0,1188,6.93,6.93,0,8.91,0.0,0.0,0,0,0
25895,2160.0,2160,6.93,6.93,0,8.91,0.0,0.0,0,0,0
26005,1188.0,1188,7.67,7.67,0,8.91,0.0,0.0,0,0,0
26298,1188.0,1188,6.93,6.93,0,8.91,0.0,0.0,0,155,0
26372,1188.0,1188,8.49,8.49,0,8.91,0.0,0.0,0,0,0
26536,2160.0,2160,6.59,6.59,0,8.91,0.0,0.0,0,0,0
26632,1188.0,1188,6.53,6.53,0,8.91,0.0,0.0,0,0,0
26925,1188.0,1188,6.93,6.93,0,8.91,0.0,0.0,0,0,0
27021,1188.0,1188,7.67,7.67,0,8.91,0.0,0.0,0,0,0
27069,1188.0,1188,6.93,6.93,0,8.91,0.32,380.16,0,6,0
27076,2160.0,2160,6.93,6.93,0,8.91,0.0,0.0,0,0,0
27080,1188.0,1188,6.37,6.37,0,8.91,0.82,974.16,0,242,0
27160,1188.0,1188,6.93,6.93,0,8.91,0.0,0.0,0,290,0
27191,1620.0,1620,8.49,8.49,1,6.0,0.21,340.2,0,232,0
27569,1620.0,1620,7.67,7.67,0,8.91,0.0,0.0,0,0,0
27589,1188.0,1188,8.49,8.49,0,8.91,0.0,0.0,0,45,0
27838,1620.0,1620,7.67,7.67,0,8.91,0.0,0.0,0,0,0
27991,1620.0,1620,6.93,6.93,0,8.91,0.0,0.0,0,0,0
28347,2160.0,2160,6.93,6.93,0,8.91,0.0,0.0,0,250,0
28440,1188.0,1188,6.93,6.93,0,8.91,0.16,190.08,0,65,0
28577,1296.0,3888,6.93,20.78,0,8.91,0.0,0.0,0,1,1
28586,1620.0,1620,6.93,6.93,0,8.91,0.0,0.0,0,0,0
28682,2160.0,2160,8.49,8.49,0,8.91,0.0,0.0,0,249,1
28735,1188.0,1188,7.67,7.67,0,8.91,0.07,83.16,0,15,0
28770,1620.0,1620,6.93,6.93,0,8.91,0.0,0.0,0,0,0
28822,1188.0,1188,6.93,6.93,1,2.0,0.07,83.16,0,99,0
28902,2160.0,2160,7.67,7.67,0,8.91,0.0,0.0,0,27,0
29141,1620.0,1620,6.37,6.37,0,8.91,0.0,0.0,0,5,0
29242,1674.0,3348,6.13,12.26,0,8.91,0.0,0.0,0,288,1
29416,1620.0,1620,6.93,6.93,0,8.91,0.0,0.0,0,0,0
29701,1188.0,1188,6.93,6.93,1,10.0,0.0,0.0,0,69,1
29739,2160.0,2160,6.93,6.93,0,8.91,0.01,21.6,0,0,0
29773,1674.0,3348,6.13,12.27,0,10.0,0.0,0.0,0,304,1
29895,1188.0,1188,7.67,7.67,0,8.91,0.0,0.0,0,250,1
29971,1620.0,1620,8.49,8.49,0,8.91,0.45,729.0,0,23,0
29993,2160.0,2160,6.93,6.93,0,8.91,0.57,1231.2,0,175,0
30274,1188.0,1188,6.59,6.59,0,8.91,0.02,23.76,0,260,0
30314,1188.0,1188,6.93,6.93,1,8.0,0.17,201.96,0,16,0
30331,2160.0,2160,6.93,6.93,1,8.0,0.1,216.0,0,169,0
30384,1188.0,1188,5.29,5.29,0,8.91,0.06,71.28,0,266,0
30571,1188.0,1188,6.53,6.53,0,8.91,0.0,0.0,0,0,1
30665,1080.0,1080,6.53,6.53,0,8.91,0.02,21.6,0,31,0
30703,2160.0,2160,8.49,8.49,0,8.91,0.0,0.0,0,274,0
30795,2160.0,2160,6.93,6.93,0,8.91,0.31,669.6,0,44,0
30917,1620.0,1620,6.37,6.37,1,10.0,0.0,0.0,1,169,1
31021,1188.0,1188,6.93,6.93,0,8.91,0.07,83.16,0,214,0
31070,1620.0,1620,5.57,5.57,0,8.91,0.0,0.0,0,0,0
31151,1188.0,1188,6.93,6.93,0,8.91,0.0,0.0,0,36,1
31379,1620.0,1620,6.93,6.93,0,8.91,0.32,518.4,0,78,0
31548,2160.0,2160,6.93,6.93,0,8.91,0.0,0.0,0,180,0
31555,1620.0,1620,7.68,7.68,0,8.91,0.0,0.0,0,0,0
31682,1620.0,1620,6.59,6.59,0,8.91,0.0,0.0,0,0,0
31710,1188.0,1188,6.93,6.93,1,9.0,0.24,285.12,0,16,0
31771,1134.0,2268,5.86,11.71,0,8.91,0.0,0.0,0,272,1
31850,1620.0,1620,6.37,6.37,0,8.91,0.37,599.4,0,77,0
31861,2160.0,2160,6.93,6.93,0,8.91,0.0,0.0,0,0,0
31863,1620.0,1620,6.93,6.93,0,8.91,0.0,0.0,0,145,1
31906,2160.0,2160,6.93,6.93,0,8.91,0.16,345.6,0,66,0
31998,1188.0,1188,5.29,5.29,1,10.0,0.03,35.64,0,234,0
32736,1620.0,1620,6.93,6.93,0,8.91,0.07,113.4,0,44,0
32823,1404.0,5616,8.19,32.77,0,10.0,0.0,0.0,0,270,1
32890,1620.0,1620,6.93,6.93,0,8.91,0.0,0.0,0,14,0
32946,2160.0,2160,6.59,6.59,0,8.91,0.0,0.0,0,0,0
32953,1188.0,1188,7.68,7.68,0,8.91,0.0,0.0,0,0,0
32961,1188.0,1188,6.59,6.59,0,8.91,0.0,0.0,0,0,0
33052,1620.0,1620,7.68,7.68,1,9.0,0.78,1263.6,1,100,0
33291,1188.0,1188,7.68,7.68,1,9.0,0.02,23.76,0,274,0
33490,1620.0,1620,7.67,7.67,0,8.91,0.0,0.0,0,0,0
33512,2160.0,2160,6.59,6.59,0,8.91,0.0,0.0,0,0,0
33587,1080.0,1080,6.59,6.59,0,8.91,0.0,0.0,0,0,0
33588,2160.0,2160,6.59,6.59,0,8.91,0.0,0.0,0,0,0
33672,1188.0,1188,6.93,6.93,0,8.91,0.0,0.0,0,0,0
97,1080.0,1080,7.47,7.47,0,8.91,0.0,0.0,0,0,0
430,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,0,0
912,2160.0,2160,7.46,7.46,0,8.91,0.0,0.0,0,82,1
1211,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,0,0
1367,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,66,0
1510,1188.0,1188,8.7,8.7,0,8.91,0.42,498.96,0,12,0
1526,648.0,648,8.26,8.26,1,10.0,0.51,330.48,0,118,0
1932,1188.0,1188,7.47,7.47,0,8.91,0.01,11.88,0,14,0
1988,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,0,0
2023,1620.0,1620,8.26,8.26,1,10.0,0.99,1603.8,0,53,0
2090,1188.0,1188,8.26,8.26,0,8.91,0.16,190.08,0,145,0
2611,1620.0,1620,7.47,7.47,0,8.91,0.97,1571.4,1,87,0
2890,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,1,1
3842,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,0,0
4176,1188.0,1188,7.47,7.47,1,9.0,0.08,95.04,0,243,0
4444,1656.0,4968,7.82,23.46,0,8.91,0.0,0.0,0,0,1
4446,1188.0,1188,7.17,7.17,0,8.91,0.0,0.0,0,2,0
4693,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,0,0
4997,1188.0,1188,7.47,7.47,0,8.91,0.75,891.0,0,24,0
5281,1620.0,1620,7.47,7.47,1,7.0,0.06,97.2,0,169,0
5473,1620.0,1620,7.17,7.17,0,8.91,0.03,48.6,0,102,0
5661,1188.0,1188,7.1,7.1,0,8.91,0.0,0.0,0,0,0
5823,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,0,0
5984,540.0,540,7.47,7.47,0,8.91,0.0,0.0,0,0,0
6101,1188.0,1188,7.17,7.17,0,8.91,0.0,0.0,0,0,0
6172,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,0,1
6220,1620.0,1620,8.26,8.26,0,8.91,0.0,0.0,0,274,0
6691,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,0,0
6900,324.0,324,7.47,7.47,1,10.0,0.0,0.0,0,0,0
6915,1080.0,1080,7.47,7.47,0,8.91,0.0,0.0,0,0,0
7464,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,0,1
7554,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,14,0
7563,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,226,0
7577,1620.0,1620,8.06,8.06,1,8.0,0.76,1231.2,0,278,0
8648,648.0,648,7.47,7.47,0,8.91,0.14,90.72,0,13,0
9397,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,134,1
9479,1674.0,3348,5.02,10.04,1,10.0,0.0,0.0,2,145,1
9716,1188.0,1188,8.7,8.7,0,8.91,0.0,0.0,0,0,0
10163,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,0,0
10758,1620.0,1620,7.17,7.17,0,8.91,0.0,0.0,0,0,0
11333,1188.0,1188,5.78,5.78,0,8.91,0.0,0.0,0,0,0
11729,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,10,0
12085,2160.0,2160,7.46,7.46,0,8.91,0.0,0.0,0,297,0
12180,2160.0,2160,7.35,7.35,0,8.91,0.0,0.0,0,166,0
12186,2160.0,2160,7.47,7.47,0,8.91,0.1,216.0,0,26,0
12581,2160.0,2160,7.17,7.17,0,8.91,0.04,86.4,0,302,0
12589,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,225,1
12610,1404.0,2808,8.26,16.51,0,8.91,0.0,0.0,0,287,1
12689,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,79,0
13130,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,69,0
13533,1620.0,1620,7.47,7.47,1,10.0,0.15,243.0,0,7,0
14144,2160.0,2160,7.47,7.47,0,8.91,0.22,475.2,0,53,0
14189,1188.0,1188,7.46,7.46,0,8.91,0.0,0.0,0,0,1
14360,1188.0,1188,7.17,7.17,0,8.91,0.0,0.0,0,0,0
15486,1188.0,1188,5.85,5.85,0,8.91,0.01,11.88,0,221,0
15605,648.0,648,8.26,8.26,0,8.91,0.95,615.6,0,6,0
16236,1188.0,1188,7.47,7.47,0,8.91,1.0,1188.0,0,67,0
16251,1188.0,1188,7.47,7.47,0,8.91,0.03,35.64,0,53,0
16400,1620.0,1620,7.47,7.47,0,8.91,0.35,567.0,0,43,0
16497,1620.0,1620,8.7,8.7,0,8.91,0.06,97.2,0,12,0
16896,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,0,0
19240,1188.0,1188,5.78,5.78,0,8.91,0.17,201.96,0,35,0
19249,324.0,324,5.78,5.78,0,8.91,0.0,0.0,0,0,0
19341,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,31,1
19601,1224.0,3672,7.47,22.4,0,8.91,0.0,0.0,0,288,1
19866,1296.0,5184,8.36,33.46,0,8.91,0.0,0.0,0,0,1
20184,1188.0,1188,7.35,7.35,0,8.91,0.0,0.0,0,0,0
20215,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,277,1
20323,1620.0,1620,8.26,8.26,0,8.91,0.0,0.0,0,0,0
20339,2160.0,2160,7.47,7.47,0,8.91,0.02,43.2,0,1,0
20493,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,0,0
20511,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,0,0
20512,324.0,324,7.47,7.47,0,8.91,0.0,0.0,0,0,0
20681,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,0,0
20708,1188.0,1188,9.14,9.14,0,8.91,0.0,0.0,0,102,0
20957,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,0,0
21038,1188.0,1188,7.46,7.46,0,8.91,0.0,0.0,0,0,0
21260,648.0,648,7.47,7.47,0,8.91,0.0,0.0,0,0,0
21262,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,0,0
21393,1188.0,1188,7.46,7.46,0,8.91,0.06,71.28,0,247,0
21407,1620.0,1620,9.14,9.14,0,8.91,0.03,48.6,0,113,0
21462,1620.0,1620,7.46,7.46,1,10.0,0.36,583.2,0,57,0
21463,1620.0,1620,7.47,7.47,1,10.0,0.99,1603.8,0,249,0
21561,2160.0,2160,8.26,8.26,0,8.91,0.23,496.8,0,198,0
21565,324.0,324,7.46,7.46,0,8.91,0.0,0.0,0,0,0
21583,1620.0,3240,8.26,16.51,0,8.91,0.0,0.0,0,63,1
22119,1188.0,1188,7.47,7.47,0,8.91,0.02,23.76,0,2,0
22863,2160.0,2160,8.26,8.26,0,8.91,0.0,0.0,0,112,1
22896,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,0,0
22957,2160.0,2160,7.47,7.47,1,8.0,0.99,2138.4,0,147,0
23198,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,4,0
23340,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,0,0
23772,648.0,648,7.47,7.47,0,8.91,0.0,0.0,0,0,0
23924,1188.0,1188,6.41,6.41,0,8.91,0.0,0.0,0,0,0
24034,1620.0,1620,7.47,7.47,0,8.91,0.23,372.6,0,30,0
24211,1188.0,1188,9.14,9.14,0,8.91,0.0,0.0,0,0,1
24346,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,1,0
25566,2160.0,2160,7.47,7.47,1,9.0,0.47,1015.2,0,27,0
26231,2160.0,2160,7.47,7.47,0,8.91,0.04,86.4,0,9,0
26325,1332.0,3996,8.36,25.07,1,8.5,0.0,0.0,0,219,1
26330,1188.0,1188,8.26,8.26,0,8.91,0.0,0.0,0,48,0
26419,2160.0,2160,7.35,7.35,1,10.0,0.18,388.8,0,198,0
26905,2160.0,2160,7.46,7.46,0,8.91,0.0,0.0,0,0,0
27020,2160.0,2160,7.47,7.47,0,8.91,0.11,237.6,0,279,0
27491,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,0,0
28438,1620.0,1620,7.47,7.47,1,10.0,0.81,1312.2,1,55,0
28666,2160.0,2160,7.47,7.47,0,8.91,0.21,453.6,0,228,0
29379,648.0,648,7.1,7.1,0,8.91,0.0,0.0,0,176,1
29405,1188.0,1188,7.17,7.17,0,8.91,0.0,0.0,0,165,1
29412,2160.0,2160,7.46,7.46,0,8.91,0.0,0.0,0,2,0
29466,648.0,648,8.26,8.26,0,8.91,0.12,77.76,0,105,0
29519,1620.0,1620,7.47,7.47,1,10.0,0.0,0.0,0,81,1
29600,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,83,0
29684,1080.0,1080,8.06,8.06,0,8.91,0.41,442.8,0,225,0
29737,1188.0,1188,7.17,7.17,0,8.91,0.0,0.0,0,0,0
29888,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,24,0
30377,1404.0,5616,5.87,23.47,0,8.91,0.0,0.0,0,0,1
30383,540.0,540,5.78,5.78,0,8.91,0.0,0.0,0,175,1
30790,2160.0,2160,7.46,7.46,0,8.91,0.0,0.0,0,71,1
31194,2160.0,2160,7.47,7.47,1,8.0,0.72,1555.2,0,105,0
31311,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,10,0
31516,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,129,0
31619,1188.0,1188,8.26,8.26,0,8.91,0.0,0.0,0,0,0
31809,324.0,324,7.47,7.47,0,8.91,0.0,0.0,0,0,0
32220,2160.0,2160,7.46,7.46,0,8.91,0.0,0.0,0,0,0
32230,2160.0,2160,7.46,7.46,0,8.91,0.0,0.0,0,270,0
32313,1188.0,1188,7.47,7.47,0,8.91,0.27,320.76,0,3,0
32440,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,6,0
32987,1620.0,1620,7.1,7.1,0,8.91,0.0,0.0,0,0,0
33153,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,0,0
33258,2160.0,2160,7.47,7.47,0,8.91,0.18,388.8,0,278,0
33364,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,0,0
33638,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,0,0
676,540.0,540,7.47,7.47,0,8.91,1.0,540.0,0,105,0
677,2160.0,2160,7.17,7.17,0,8.91,0.0,0.0,0,0,0
1221,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,0,0
1317,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,0,0
1543,1620.0,1620,7.47,7.47,0,8.91,0.89,1441.8,0,6,0
1593,1620.0,1620,7.47,7.47,0,8.91,0.99,1603.8,2,89,0
1603,2160.0,2160,7.47,7.47,1,10.0,0.9,1944.0,0,26,0
1622,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,0,0
1785,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,0,0
2240,2160.0,2160,7.47,7.47,1,8.0,0.0,0.0,0,0,0
2318,2160.0,2160,7.47,7.47,0,8.91,0.31,669.6,0,18,0
2394,2160.0,2160,7.47,7.47,1,10.0,0.46,993.6,3,303,0
3138,1620.0,1620,8.26,8.26,0,8.91,0.0,0.0,0,0,0
3140,1188.0,1188,7.47,7.47,1,9.0,0.07,83.16,0,50,0
3145,2160.0,2160,7.47,7.47,0,8.91,0.04,86.4,0,250,0
3482,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,0,0
3610,1620.0,1620,7.47,7.47,1,9.5,0.0,0.0,2,289,1
3705,1620.0,1620,8.26,8.26,0,8.91,0.28,453.6,0,16,0
3732,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,264,0
3753,1476.0,4428,6.76,20.27,0,8.91,0.0,0.0,0,141,1
3805,2160.0,2160,7.47,7.47,0,8.91,0.02,43.2,0,0,0
3855,2160.0,2160,7.17,7.17,0,8.91,0.48,1036.8,0,77,0
3861,1620.0,1620,7.46,7.46,0,8.91,0.0,0.0,0,27,1
3875,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,2,0
4064,2160.0,2160,5.07,5.07,0,8.91,0.0,0.0,0,0,0
4194,1620.0,1620,7.47,7.47,0,8.91,0.02,32.4,0,296,0
4279,2160.0,2160,7.46,7.46,0,8.91,0.0,0.0,0,0,0
4451,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,0,0
4557,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,0,0
5074,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,0,0
5520,2160.0,2160,7.1,7.1,0,8.91,0.0,0.0,0,0,0
5552,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,0,0
5904,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,0,0
5988,1620.0,1620,8.06,8.06,0,8.91,0.0,0.0,0,0,0
6260,1620.0,1620,7.47,7.47,0,8.91,0.03,48.6,0,15,0
6339,1188.0,1188,7.1,7.1,0,8.91,0.0,0.0,0,0,0
6346,1620.0,1620,7.1,7.1,0,8.91,0.0,0.0,0,0,0
6358,1620.0,1620,7.1,7.1,0,8.91,0.36,583.2,0,241,0
6440,2160.0,2160,7.46,7.46,0,8.91,0.0,0.0,0,0,0
6769,1620.0,1620,7.47,7.47,0,8.91,0.12,194.4,0,64,0
7101,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,31,0
7119,648.0,648,7.47,7.47,0,8.91,0.34,220.32,0,8,0
7165,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,287,0
7207,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,159,0
7415,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,15,0
7522,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,0,0
7948,1188.0,1188,7.47,7.47,0,8.91,0.36,427.68,1,192,0
7950,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,0,0
7982,1188.0,1188,7.35,7.35,0,8.91,0.0,0.0,0,0,0
8371,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,0,1
8418,648.0,648,7.47,7.47,0,8.91,1.0,648.0,0,54,0
8599,2160.0,2160,8.26,8.26,1,8.0,0.27,583.2,0,262,0
8695,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,0,0
8816,1620.0,1620,7.1,7.1,0,8.91,0.0,0.0,0,0,0
9361,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,0,0
9374,1188.0,1188,8.26,8.26,1,9.0,0.65,772.2,0,259,0
9895,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,0,0
9940,1620.0,1620,9.14,9.14,0,8.91,0.0,0.0,0,0,0
9955,1620.0,1620,9.14,9.14,0,8.91,0.0,0.0,0,0,0
10044,1620.0,1620,5.78,5.78,0,8.91,0.0,0.0,0,33,0
10150,1188.0,1188,5.78,5.78,0,8.91,0.06,71.28,0,258,0
10331,1620.0,1620,7.17,7.17,0,8.91,0.0,0.0,0,0,1
10374,1620.0,1620,7.46,7.46,1,9.0,0.53,858.6,0,235,0
10451,648.0,648,7.46,7.46,0,8.91,0.0,0.0,0,202,0
10749,1080.0,1080,8.26,8.26,1,6.0,0.83,896.4,0,6,0
11650,1620.0,1620,7.1,7.1,0,8.91,0.0,0.0,0,0,0
11753,216.0,216,8.26,8.26,0,8.91,0.0,0.0,0,0,0
11826,1620.0,1620,5.78,5.78,0,8.91,0.0,0.0,0,154,0
11863,648.0,648,7.47,7.47,0,8.91,0.0,0.0,0,0,0
11983,1080.0,2160,7.47,14.93,0,9.5,0.0,0.0,0,185,1
12064,2160.0,2160,7.1,7.1,0,8.91,0.0,0.0,0,4,0
12066,1620.0,1620,7.47,7.47,0,8.91,0.0,0.0,0,0,0
12264,1620.0,1620,7.17,7.17,0,8.91,0.04,64.8,0,305,0
12339,2160.0,2160,7.47,7.47,0,8.91,0.0,0.0,0,37,0
12364,1188.0,1188,6.41,6.41,0,8.91,0.0,0.0,0,0,0
12463,2160.0,2160,8.26,8.26,1,10.0,0.74,1598.4,4,301,0
12626,1188.0,1188,7.47,7.47,0,8.91,0.0,0.0,0,218,1
13049,2160.0,2160,7.46,7.46,0,8.91,0.0,0.0,0,0,0
13150,1620.0,1620,7.47,7.47,0,8.91,0.03,48.6,0,0,0
13257,2160.0,2160,7.47,7.47,1,10.0,0.07,151.2,0,293,0
