EmployeeID,recorddate_key,birthdate_key,orighiredate_key,terminationdate_key,age,length_of_service,city_name,department_name,job_title,store_name,gender_short,gender_full,termreason_desc,termtype_desc,STATUS_YEAR,label,BUSINESS_UNIT
2626,12/31/2006 0:00,4/13/1956,7/1/1993,1/1/1900,50,13,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2626,12/31/2007 0:00,4/13/1956,7/1/1993,1/1/1900,51,14,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2626,12/31/2008 0:00,4/13/1956,7/1/1993,1/1/1900,52,15,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2626,12/31/2009 0:00,4/13/1956,7/1/1993,1/1/1900,53,16,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2626,12/31/2010 0:00,4/13/1956,7/1/1993,1/1/1900,54,17,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2626,12/31/2011 0:00,4/13/1956,7/1/1993,1/1/1900,55,18,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2626,12/31/2012 0:00,4/13/1956,7/1/1993,1/1/1900,56,19,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2626,12/31/2013 0:00,4/13/1956,7/1/1993,1/1/1900,57,20,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2626,12/31/2014 0:00,4/13/1956,7/1/1993,1/1/1900,58,21,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2626,12/31/2015 0:00,4/13/1956,7/1/1993,1/1/1900,59,22,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2627,12/31/2006 0:00,4/14/1956,7/2/1993,1/1/1900,50,13,New Westminster,Meats,Meat Cutter,21,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2627,12/31/2007 0:00,4/14/1956,7/2/1993,1/1/1900,51,14,New Westminster,Meats,Meat Cutter,21,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2627,12/31/2008 0:00,4/14/1956,7/2/1993,1/1/1900,52,15,New Westminster,Meats,Meat Cutter,21,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2627,12/31/2009 0:00,4/14/1956,7/2/1993,1/1/1900,53,16,New Westminster,Meats,Meat Cutter,21,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2627,12/31/2010 0:00,4/14/1956,7/2/1993,1/1/1900,54,17,New Westminster,Meats,Meat Cutter,21,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2627,12/31/2011 0:00,4/14/1956,7/2/1993,1/1/1900,55,18,New Westminster,Meats,Meat Cutter,21,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2627,12/31/2012 0:00,4/14/1956,7/2/1993,1/1/1900,56,19,New Westminster,Meats,Meat Cutter,21,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2627,12/31/2013 0:00,4/14/1956,7/2/1993,1/1/1900,57,20,New Westminster,Meats,Meat Cutter,21,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2627,12/31/2014 0:00,4/14/1956,7/2/1993,1/1/1900,58,21,New Westminster,Meats,Meat Cutter,21,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2627,12/31/2015 0:00,4/14/1956,7/2/1993,1/1/1900,59,22,New Westminster,Meats,Meat Cutter,21,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2630,12/31/2006 0:00,4/26/1956,7/8/1993,1/1/1900,50,13,Chilliwack,Meats,Meat Cutter,6,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2630,12/31/2007 0:00,4/26/1956,7/8/1993,1/1/1900,51,14,Chilliwack,Meats,Meat Cutter,6,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2630,12/31/2008 0:00,4/26/1956,7/8/1993,1/1/1900,52,15,Chilliwack,Meats,Meat Cutter,6,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2630,12/31/2009 0:00,4/26/1956,7/8/1993,1/1/1900,53,16,Chilliwack,Meats,Meat Cutter,6,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2630,12/31/2010 0:00,4/26/1956,7/8/1993,1/1/1900,54,17,Chilliwack,Meats,Meat Cutter,6,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2630,12/31/2011 0:00,4/26/1956,7/8/1993,1/1/1900,55,18,Chilliwack,Meats,Meat Cutter,6,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2630,12/31/2012 0:00,4/26/1956,7/8/1993,1/1/1900,56,19,Chilliwack,Meats,Meat Cutter,6,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2630,12/31/2013 0:00,4/26/1956,7/8/1993,1/1/1900,57,20,Chilliwack,Meats,Meat Cutter,6,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2630,12/31/2014 0:00,4/26/1956,7/8/1993,1/1/1900,58,21,Chilliwack,Meats,Meat Cutter,6,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2630,12/31/2015 0:00,4/26/1956,7/8/1993,1/1/1900,59,22,Chilliwack,Meats,Meat Cutter,6,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2631,12/31/2006 0:00,4/26/1956,7/8/1993,1/1/1900,50,13,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2631,12/31/2007 0:00,4/26/1956,7/8/1993,1/1/1900,51,14,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2631,12/31/2008 0:00,4/26/1956,7/8/1993,1/1/1900,52,15,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2631,12/31/2009 0:00,4/26/1956,7/8/1993,1/1/1900,53,16,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2631,12/31/2010 0:00,4/26/1956,7/8/1993,1/1/1900,54,17,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2631,12/31/2011 0:00,4/26/1956,7/8/1993,1/1/1900,55,18,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2631,12/31/2012 0:00,4/26/1956,7/8/1993,1/1/1900,56,19,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2631,12/31/2013 0:00,4/26/1956,7/8/1993,1/1/1900,57,20,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2631,12/31/2014 0:00,4/26/1956,7/8/1993,1/1/1900,58,21,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2631,12/31/2015 0:00,4/26/1956,7/8/1993,1/1/1900,59,22,Kamloops,Meats,Meat Cutter,15,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2632,12/31/2006 0:00,4/27/1956,7/9/1993,1/1/1900,50,13,Burnaby,Bakery,Baker,5,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2632,12/31/2007 0:00,4/27/1956,7/9/1993,1/1/1900,51,14,Burnaby,Bakery,Baker,5,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2632,12/31/2008 0:00,4/27/1956,7/9/1993,1/1/1900,52,15,Burnaby,Bakery,Baker,5,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2632,12/31/2009 0:00,4/27/1956,7/9/1993,1/1/1900,53,16,Burnaby,Bakery,Baker,5,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2632,12/31/2010 0:00,4/27/1956,7/9/1993,1/1/1900,54,17,Burnaby,Bakery,Baker,5,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2632,12/31/2011 0:00,4/27/1956,7/9/1993,1/1/1900,55,18,Burnaby,Bakery,Baker,5,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2632,12/31/2012 0:00,4/27/1956,7/9/1993,1/1/1900,56,19,Burnaby,Bakery,Baker,5,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2632,12/31/2013 0:00,4/27/1956,7/9/1993,1/1/1900,57,20,Burnaby,Bakery,Baker,5,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2632,12/31/2014 0:00,4/27/1956,7/9/1993,1/1/1900,58,21,Burnaby,Bakery,Baker,5,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2632,12/31/2015 0:00,4/27/1956,7/9/1993,1/1/1900,59,22,Burnaby,Bakery,Baker,5,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2633,12/31/2006 0:00,4/27/1956,7/9/1993,1/1/1900,50,13,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2633,12/31/2007 0:00,4/27/1956,7/9/1993,1/1/1900,51,14,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2633,12/31/2008 0:00,4/27/1956,7/9/1993,1/1/1900,52,15,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2633,12/31/2009 0:00,4/27/1956,7/9/1993,1/1/1900,53,16,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2633,12/31/2010 0:00,4/27/1956,7/9/1993,1/1/1900,54,17,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2633,12/31/2011 0:00,4/27/1956,7/9/1993,1/1/1900,55,18,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2633,12/31/2012 0:00,4/27/1956,7/9/1993,1/1/1900,56,19,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2633,12/31/2013 0:00,4/27/1956,7/9/1993,1/1/1900,57,20,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2633,12/31/2014 0:00,4/27/1956,7/9/1993,1/1/1900,58,21,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2633,12/31/2015 0:00,4/27/1956,7/9/1993,1/1/1900,59,22,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2634,12/31/2006 0:00,4/27/1956,7/9/1993,1/1/1900,50,13,Terrace,Meats,Meat Cutter,32,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2634,12/31/2007 0:00,4/27/1956,7/9/1993,1/1/1900,51,14,Terrace,Meats,Meat Cutter,32,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2634,12/31/2008 0:00,4/27/1956,7/9/1993,1/1/1900,52,15,Terrace,Meats,Meat Cutter,32,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2634,12/31/2009 0:00,4/27/1956,7/9/1993,1/1/1900,53,16,Terrace,Meats,Meat Cutter,32,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2634,12/31/2010 0:00,4/27/1956,7/9/1993,1/1/1900,54,17,Terrace,Meats,Meat Cutter,32,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2634,12/31/2011 0:00,4/27/1956,7/9/1993,1/1/1900,55,18,Terrace,Meats,Meat Cutter,32,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2634,12/31/2012 0:00,4/27/1956,7/9/1993,1/1/1900,56,19,Terrace,Meats,Meat Cutter,32,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2634,12/31/2013 0:00,4/27/1956,7/9/1993,1/1/1900,57,20,Terrace,Meats,Meat Cutter,32,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2634,12/31/2014 0:00,4/27/1956,7/9/1993,1/1/1900,58,21,Terrace,Meats,Meat Cutter,32,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2634,12/31/2015 0:00,4/27/1956,7/9/1993,1/1/1900,59,22,Terrace,Meats,Meat Cutter,32,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2635,12/31/2006 0:00,4/27/1956,7/9/1993,1/1/1900,50,13,Vernon,Produce,Produce Clerk,36,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2635,12/31/2007 0:00,4/27/1956,7/9/1993,1/1/1900,51,14,Vernon,Produce,Produce Clerk,36,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2635,12/31/2008 0:00,4/27/1956,7/9/1993,1/1/1900,52,15,Vernon,Produce,Produce Clerk,36,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2635,12/31/2009 0:00,4/27/1956,7/9/1993,1/1/1900,53,16,Vernon,Produce,Produce Clerk,36,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2635,12/31/2010 0:00,4/27/1956,7/9/1993,1/1/1900,54,17,Vernon,Produce,Produce Clerk,36,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2635,12/31/2011 0:00,4/27/1956,7/9/1993,1/1/1900,55,18,Vernon,Produce,Produce Clerk,36,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2635,12/31/2012 0:00,4/27/1956,7/9/1993,1/1/1900,56,19,Vernon,Produce,Produce Clerk,36,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2635,12/31/2013 0:00,4/27/1956,7/9/1993,1/1/1900,57,20,Vernon,Produce,Produce Clerk,36,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2635,12/31/2014 0:00,4/27/1956,7/9/1993,1/1/1900,58,21,Vernon,Produce,Produce Clerk,36,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2635,12/31/2015 0:00,4/27/1956,7/9/1993,1/1/1900,59,22,Vernon,Produce,Produce Clerk,36,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2636,12/31/2006 0:00,5/1/1956,7/11/1993,1/1/1900,50,13,Victoria,Meats,Meat Cutter,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2636,12/31/2007 0:00,5/1/1956,7/11/1993,1/1/1900,51,14,Victoria,Meats,Meat Cutter,46,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2636,12/31/2008 0:00,5/1/1956,7/11/1993,1/1/1900,52,15,Victoria,Meats,Meat Cutter,46,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2636,12/31/2009 0:00,5/1/1956,7/11/1993,1/1/1900,53,16,Victoria,Meats,Meat Cutter,46,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2636,12/31/2010 0:00,5/1/1956,7/11/1993,1/1/1900,54,17,Victoria,Meats,Meat Cutter,46,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2636,12/31/2011 0:00,5/1/1956,7/11/1993,1/1/1900,55,18,Victoria,Meats,Meat Cutter,46,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2636,12/31/2012 0:00,5/1/1956,7/11/1993,1/1/1900,56,19,Victoria,Meats,Meat Cutter,46,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2636,12/31/2013 0:00,5/1/1956,7/11/1993,1/1/1900,57,20,Victoria,Meats,Meat Cutter,46,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2636,12/31/2014 0:00,5/1/1956,7/11/1993,1/1/1900,58,21,Victoria,Meats,Meat Cutter,46,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2636,12/31/2015 0:00,5/1/1956,7/11/1993,1/1/1900,59,22,Victoria,Meats,Meat Cutter,46,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2637,12/31/2006 0:00,5/2/1956,7/11/1993,1/1/1900,50,13,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2637,12/31/2007 0:00,5/2/1956,7/11/1993,1/1/1900,51,14,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2637,12/31/2008 0:00,5/2/1956,7/11/1993,1/1/1900,52,15,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2637,12/31/2009 0:00,5/2/1956,7/11/1993,1/1/1900,53,16,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2637,12/31/2010 0:00,5/2/1956,7/11/1993,1/1/1900,54,17,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2637,12/31/2011 0:00,5/2/1956,7/11/1993,1/1/1900,55,18,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2637,12/31/2012 0:00,5/2/1956,7/11/1993,1/1/1900,56,19,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2637,12/31/2013 0:00,5/2/1956,7/11/1993,1/1/1900,57,20,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2637,12/31/2014 0:00,5/2/1956,7/11/1993,1/1/1900,58,21,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2637,12/31/2015 0:00,5/2/1956,7/11/1993,1/1/1900,59,22,Kelowna,Meats,Meat Cutter,16,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2638,12/31/2006 0:00,5/3/1956,7/12/1993,1/1/1900,50,13,Vancouver,Processed Foods,Shelf Stocker,41,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2638,12/31/2007 0:00,5/3/1956,7/12/1993,1/1/1900,51,14,Vancouver,Processed Foods,Shelf Stocker,41,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2638,12/31/2008 0:00,5/3/1956,7/12/1993,1/1/1900,52,15,Vancouver,Processed Foods,Shelf Stocker,41,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2638,12/31/2009 0:00,5/3/1956,7/12/1993,1/1/1900,53,16,Vancouver,Processed Foods,Shelf Stocker,41,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2638,12/31/2010 0:00,5/3/1956,7/12/1993,1/1/1900,54,17,Vancouver,Processed Foods,Shelf Stocker,41,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2638,12/31/2011 0:00,5/3/1956,7/12/1993,1/1/1900,55,18,Vancouver,Processed Foods,Shelf Stocker,41,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2638,12/31/2012 0:00,5/3/1956,7/12/1993,1/1/1900,56,19,Vancouver,Processed Foods,Shelf Stocker,41,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2638,12/31/2013 0:00,5/3/1956,7/12/1993,1/1/1900,57,20,Vancouver,Processed Foods,Shelf Stocker,41,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2638,12/31/2014 0:00,5/3/1956,7/12/1993,1/1/1900,58,21,Vancouver,Processed Foods,Shelf Stocker,41,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2638,12/31/2015 0:00,5/3/1956,7/12/1993,1/1/1900,59,22,Vancouver,Processed Foods,Shelf Stocker,41,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2639,12/31/2006 0:00,5/3/1956,7/12/1993,1/1/1900,50,13,Richmond,Meats,Meat Cutter,29,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2639,12/31/2007 0:00,5/3/1956,7/12/1993,1/1/1900,51,14,Richmond,Meats,Meat Cutter,29,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2639,12/31/2008 0:00,5/3/1956,7/12/1993,1/1/1900,52,15,Richmond,Meats,Meat Cutter,29,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2639,12/31/2009 0:00,5/3/1956,7/12/1993,1/1/1900,53,16,Richmond,Meats,Meat Cutter,29,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2639,12/31/2010 0:00,5/3/1956,7/12/1993,1/1/1900,54,17,Richmond,Meats,Meat Cutter,29,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2639,12/31/2011 0:00,5/3/1956,7/12/1993,1/1/1900,55,18,Richmond,Meats,Meat Cutter,29,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2639,12/31/2012 0:00,5/3/1956,7/12/1993,1/1/1900,56,19,Richmond,Meats,Meat Cutter,29,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2639,12/31/2013 0:00,5/3/1956,7/12/1993,1/1/1900,57,20,Richmond,Meats,Meat Cutter,29,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2639,12/31/2014 0:00,5/3/1956,7/12/1993,1/1/1900,58,21,Richmond,Meats,Meat Cutter,29,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2639,12/31/2015 0:00,5/3/1956,7/12/1993,1/1/1900,59,22,Richmond,Meats,Meat Cutter,29,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2640,12/31/2006 0:00,5/5/1956,7/13/1993,12/30/2014,50,13,New Westminister,Meats,Meats Manager,20,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2640,12/31/2007 0:00,5/5/1956,7/13/1993,12/30/2014,51,14,New Westminister,Meats,Meats Manager,20,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2640,12/31/2008 0:00,5/5/1956,7/13/1993,12/30/2014,52,15,New Westminister,Meats,Meats Manager,20,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2640,12/31/2009 0:00,5/5/1956,7/13/1993,12/30/2014,53,16,New Westminister,Meats,Meats Manager,20,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2640,12/31/2010 0:00,5/5/1956,7/13/1993,12/30/2014,54,17,New Westminister,Meats,Meats Manager,20,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2640,12/31/2011 0:00,5/5/1956,7/13/1993,12/30/2014,55,18,New Westminister,Meats,Meats Manager,20,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2640,12/31/2012 0:00,5/5/1956,7/13/1993,12/30/2014,56,19,New Westminister,Meats,Meats Manager,20,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2640,12/31/2013 0:00,5/5/1956,7/13/1993,12/30/2014,57,20,New Westminister,Meats,Meats Manager,20,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2641,12/31/2006 0:00,5/10/1956,7/15/1993,1/1/1900,50,13,Prince George,Meats,Meat Cutter,26,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2641,12/31/2007 0:00,5/10/1956,7/15/1993,1/1/1900,51,14,Prince George,Meats,Meat Cutter,26,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2641,12/31/2008 0:00,5/10/1956,7/15/1993,1/1/1900,52,15,Prince George,Meats,Meat Cutter,26,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2641,12/31/2009 0:00,5/10/1956,7/15/1993,1/1/1900,53,16,Prince George,Meats,Meat Cutter,26,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2641,12/31/2010 0:00,5/10/1956,7/15/1993,1/1/1900,54,17,Prince George,Meats,Meat Cutter,26,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2641,12/31/2011 0:00,5/10/1956,7/15/1993,1/1/1900,55,18,Prince George,Meats,Meat Cutter,26,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2641,12/31/2012 0:00,5/10/1956,7/15/1993,1/1/1900,56,19,Prince George,Meats,Meat Cutter,26,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2641,12/31/2013 0:00,5/10/1956,7/15/1993,1/1/1900,57,20,Prince George,Meats,Meat Cutter,26,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2641,12/31/2014 0:00,5/10/1956,7/15/1993,1/1/1900,58,21,Prince George,Meats,Meat Cutter,26,F,Female,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2641,12/31/2015 0:00,5/10/1956,7/15/1993,1/1/1900,59,22,Prince George,Meats,Meat Cutter,26,F,Female,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2643,12/31/2006 0:00,5/13/1956,7/17/1993,1/1/1900,50,13,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2643,12/31/2007 0:00,5/13/1956,7/17/1993,1/1/1900,51,14,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2643,12/31/2008 0:00,5/13/1956,7/17/1993,1/1/1900,52,15,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
2643,12/31/2009 0:00,5/13/1956,7/17/1993,1/1/1900,53,16,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2009,ACTIVE,STORES
2643,12/31/2010 0:00,5/13/1956,7/17/1993,1/1/1900,54,17,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2010,ACTIVE,STORES
2643,12/31/2011 0:00,5/13/1956,7/17/1993,1/1/1900,55,18,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2011,ACTIVE,STORES
2643,12/31/2012 0:00,5/13/1956,7/17/1993,1/1/1900,56,19,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2012,ACTIVE,STORES
2643,12/31/2013 0:00,5/13/1956,7/17/1993,1/1/1900,57,20,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2013,ACTIVE,STORES
2643,12/31/2014 0:00,5/13/1956,7/17/1993,1/1/1900,58,21,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2014,ACTIVE,STORES
2643,12/31/2015 0:00,5/13/1956,7/17/1993,1/1/1900,59,22,Nanaimo,Meats,Meat Cutter,18,M,Male,Not Applicable,Not Applicable,2015,ACTIVE,STORES
2644,12/31/2006 0:00,5/13/1956,7/17/1993,1/1/1900,50,13,Victoria,Meats,Meat Cutter,46,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
2644,12/31/2007 0:00,5/13/1956,7/17/1993,1/1/1900,51,14,Victoria,Meats,Meat Cutter,46,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
2644,12/31/2008 0:00,5/13/1956,7/17/1993,1/1/1900,52,15,Victoria,Meats,Meat Cutter,46,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
