label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28
1,5348889,163,22,2,0,0,15,95,0,0,0,5,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0
1,2305286,3159,34,11,0,0,0,271,1,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4872370,9454,331,20,1,0,5,383,0,0,0,25,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5579483,1966,936,6,0,0,0,155,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5026579,1922,5,11,0,0,0,215,1,0,0,11,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0
1,5037328,2002,114,10,0,0,0,257,0,0,0,12,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0
1,4160085,4745,178,10,0,0,6,1794,0,0,0,45,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1,4644305,64,5,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4480861,6350,141,9,1,0,6,281,0,0,0,22,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5017164,1766,122,9,0,0,0,243,0,0,0,11,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0
1,2571780,312968,7,1,0,1,10,22,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4806447,6438,153,9,1,0,6,297,0,0,0,22,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5007876,1181,5,10,0,0,0,326,1,0,0,29,0,0,1,0,1,0,0,0,0,3,2,0,0,0,0,0
1,5171695,3021,124,8,0,0,0,362,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,4669653,96,8,0,0,0,15,222,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0
1,5063767,3554,343,10,1,0,32,828,0,0,0,41,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4656414,127,7,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4426956,2184,34,11,0,0,0,246,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4704838,6368,154,7,0,0,10,273,0,0,0,20,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1,5670856,107,17,4,2,0,60,384,0,0,0,159,2,0,1,0,1,23,0,0,0,43,0,0,0,0,0,0
1,3006346,389487,35,1,1,0,54,141,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5092971,4877,181,9,0,0,0,409,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1,5108606,1759,47,9,0,1,0,244,0,0,0,12,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0
1,5164856,2992,124,8,0,0,0,352,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,4628563,9209,339,17,1,0,5,373,0,0,0,25,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4538248,96,14,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5897298,6615,170,10,0,1,0,194,0,0,0,16,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0
1,4776181,64,5,0,0,0,11,179,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0
1,4698954,83,11,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4729011,78,9,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5711036,3867,95,10,0,0,0,215,0,0,0,16,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1,4596414,64,6,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,3482469,237409,112980,4,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5024211,1785,5,20,0,0,0,552,1,0,0,46,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0
1,4621821,80,10,0,0,0,4,26,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4668384,129,7,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4753309,160,9,0,0,0,13,133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3252171,3095,8,0,0,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5576549,1966,936,6,0,0,0,157,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5031493,1028,5,8,0,0,0,160,1,0,0,13,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1,5136421,62,11,2,0,0,3,18,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,5169792,3026,124,8,0,0,0,361,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,4933675,1640,102,9,0,0,0,55,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
1,5089653,4884,187,9,0,0,0,405,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1,5439673,499041,27384,1,0,1,1,18319,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5580894,1966,936,6,0,0,0,179,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4675685,141,7,0,0,0,6,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4638739,80,5,0,0,0,4,50,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,3248809,71338,35,1,1,0,54,141,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5168706,2996,124,8,0,0,0,354,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,4424781,284,43,1,0,0,0,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5661047,180,51,2,0,0,16,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4706215,6412,154,9,1,0,6,281,0,0,0,22,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5359294,51,11,1,0,1,37,78,0,0,0,4,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1,5018197,1671,5,17,0,0,0,184,1,0,0,17,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
1,5563292,1974,944,6,0,0,0,173,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5017367,1373,5,10,0,0,0,231,1,0,0,21,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0
1,5173424,3021,124,8,0,0,0,361,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1,4668853,122,7,0,0,0,6,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5000581,130,3,1,0,0,0,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5061828,1555,138,6,0,0,0,265,0,0,0,11,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
1,5011832,2417,34,23,0,0,0,262,1,0,0,23,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1,5569296,1982,952,6,0,0,0,154,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4994000,903,110,5,0,0,0,81,1,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
1,4455081,893,34,7,0,0,0,98,1,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5029509,3571,116,32,0,0,0,540,1,0,0,45,0,0,1,0,1,0,0,0,0,8,7,0,0,0,0,0
1,5167792,3009,124,8,0,0,0,355,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,4485038,2098,78,9,0,0,0,219,1,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
1,5580735,1958,928,6,0,0,0,158,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5019021,1804,114,14,0,0,0,343,1,0,0,26,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0
1,2304106,8757,54,11,0,0,0,772,1,0,0,24,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0
1,6111034,3957,24,9,1,1,0,376,0,0,0,30,1,2,0,0,0,0,0,0,0,5,15,0,0,0,0,0
1,4507827,124,61,0,0,0,1771,4187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5191587,176728,290,17,0,1,0,21699,0,0,0,34,0,1,1,0,1,0,0,0,0,6,5,0,0,0,0,0
1,4762093,9388,340,12,1,0,6,372,0,0,0,23,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4650150,126,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5226182,2419,99,8,0,0,0,337,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,2804799,109695,7,1,0,1,5,11,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5027619,948,5,6,0,0,0,103,1,0,0,6,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
1,5003988,843,31,5,0,0,0,90,1,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1,4999268,200,16,8,0,1,0,57,0,0,0,21,0,1,0,0,0,4,0,0,0,0,6,0,0,0,0,0
1,5068579,88,10,0,0,0,4,35,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
1,5017481,3576,41,28,0,0,0,917,1,0,0,72,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0
1,2922918,83417,20,1,0,1,26,51,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5008635,2305,52,19,0,1,0,822,1,0,0,61,0,1,2,0,2,0,0,0,0,9,5,0,0,0,0,0
1,4587458,119,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3205419,276504,275947,2,2,0,135193,117,2,0,0,18,12,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
1,5000586,1758,114,11,0,0,0,249,0,0,0,11,0,0,1,0,1,0,0,0,0,5,1,0,0,0,0,0
1,5024587,1397,5,17,0,0,0,324,1,0,0,28,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
1,4676166,68,7,0,0,0,4,47,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
1,3199633,107863,90,1,0,1,39,106,0,0,0,7,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0
1,5573112,1958,928,6,0,0,0,160,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5168363,2993,124,8,0,0,0,354,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,5038783,186,5,2,0,0,0,20,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5173576,3024,124,8,0,0,0,361,0,0,0,17,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
1,3832225,38,12,1,0,0,2893,8618,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4680750,130,7,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5029827,501,5,3,0,0,0,46,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3897531,2661,2640,2,0,1,3,20,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1,5644870,180,51,2,0,0,16,100,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5027310,1987,124,9,0,0,0,249,0,0,0,12,0,0,1,0,1,0,0,0,0,6,3,0,0,0,0,0
1,4742252,135,10,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4127194,10634,179,11,0,0,6,753,0,0,0,39,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5018153,2540,5,22,0,0,0,380,1,0,0,27,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0
1,5004453,1742,5,11,0,0,0,180,1,0,0,11,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0
1,5172048,3021,124,8,0,0,0,358,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,5034843,411,4,2,0,0,0,45,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5093250,819,5,1,0,0,0,83,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1,5011600,1253,34,12,0,0,0,370,1,0,0,30,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0
1,4434797,1122,45,9,0,0,0,128,1,0,0,10,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1,4432350,3026,51,16,0,1,0,411,1,0,0,21,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1,5022822,720,5,8,0,0,0,78,1,0,0,8,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1,5171759,127,25,3,1,0,759,198,475,0,0,178,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1,5670911,180,51,2,0,0,16,98,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4680013,129,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4958169,3540,341,10,1,0,28,1219,0,0,0,37,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1,5007932,1845,5,18,0,0,0,348,1,0,0,31,0,0,1,0,1,0,0,0,0,6,3,0,0,0,0,0
1,4754032,6295,145,9,1,0,6,297,0,0,0,22,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,3333028,2735,74,16,0,1,0,318,1,0,0,43,0,1,2,0,2,0,0,0,0,6,9,0,0,0,0,0
1,4894003,75,15,0,0,0,1477,3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5022497,1801,5,18,0,1,0,331,1,0,0,25,0,1,0,0,0,0,0,0,0,5,3,0,0,0,0,0
1,5063147,1803,44,10,0,0,0,236,0,0,0,11,0,0,1,0,1,0,0,0,0,5,2,0,0,0,0,0
1,5132308,3168,44,10,0,0,0,396,0,0,0,11,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
1,5039114,1095,5,10,0,0,0,122,1,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1,5583603,1966,936,6,0,0,0,158,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4354251,2725,36,20,0,0,0,301,1,0,0,20,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0
1,4871053,74,12,0,0,0,22,404,0,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0
1,4155586,4989,179,10,0,0,6,1857,0,0,0,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4324636,3999,78,27,0,1,0,443,1,0,0,27,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0
1,3149377,99889,90,1,0,1,39,14373,0,0,0,7,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0
1,4361760,2874,56,22,0,0,0,228,1,0,0,30,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0
1,5008157,3613,5,35,0,0,0,396,1,0,0,38,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0
1,4506635,94,3,1,0,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5002098,922,5,2,0,0,0,94,1,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1,5580115,1982,952,6,0,0,0,146,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,3190532,71338,90,1,0,1,39,14354,0,0,0,7,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0
1,3301325,998503,998440,1,2,1,71,146,0,0,0,13,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4525516,67,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,3328746,57095,10,1,1,1,51,154,0,0,0,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3904313,41859,19,7,5,1,383,220,341,0,0,38,21,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5474416,419,68,0,0,0,0,29,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0
1,3387809,554,37,4,0,0,0,29,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5032082,760,5,6,0,0,0,86,1,0,0,6,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1,5578680,1966,936,6,0,0,0,164,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,2316210,4331,99,8,0,0,0,416,1,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,3551329,237409,112980,4,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4713891,9500,358,12,1,0,6,368,0,0,0,23,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1,4711728,6512,136,9,1,0,6,288,0,0,0,22,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5009067,1960,110,10,0,0,0,243,0,0,0,12,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0
1,5039282,2012,138,17,0,0,0,327,1,0,0,31,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0
1,5625864,1110025,26830,1,0,1,1,34670,0,0,0,1,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,0
1,4125865,4734,167,11,0,0,6,2511,0,0,0,47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,3411747,3176,34,23,0,2,0,668,1,0,0,100,0,5,7,0,7,5,0,0,0,6,13,0,0,0,0,0
1,5654928,3059,125,10,0,0,0,203,0,0,0,13,0,0,1,0,1,0,0,0,0,7,1,0,0,0,0,0
1,2299531,3919,34,8,0,0,0,422,1,0,0,16,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1,3366555,949,49,6,0,0,0,37,1,0,0,6,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0
1,4988555,1906,136,9,0,0,0,239,0,0,0,11,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0
1,5027176,1821,144,9,0,1,0,262,0,0,0,12,0,1,0,0,0,0,0,0,0,5,3,0,0,0,0,0
1,3290030,237409,112980,4,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4528335,69,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4692192,69,7,0,0,0,13,146,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0
1,4911417,84,7,0,0,0,13,170,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0
1,5079906,1960,34,10,0,0,0,266,0,0,0,12,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0
1,2625844,583236,34,10,4,0,88,205,0,0,0,57,18,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
1,4335697,5814,4,24,0,0,0,661,1,0,0,24,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0
1,5016367,76,4,1,0,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5022458,296,4,1,0,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1,5172995,16403,21,329,0,0,5,2697,0,0,0,442,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0
1,3476349,390,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,4986071,3397,354,10,1,0,22,886,0,0,0,31,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4138803,4721,177,11,0,0,6,2616,0,0,0,47,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1,5005467,1890,34,15,0,1,0,193,1,0,0,15,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4144751,10484,169,11,0,0,6,764,0,0,0,39,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5631520,19053,7783,2,2,1,47,124,0,0,0,15,12,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0
1,5010014,1132,5,12,0,1,0,299,1,0,0,31,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0
1,5009353,2778,33,28,0,1,0,459,1,0,0,39,0,1,0,0,0,0,0,0,0,6,5,0,0,0,0,0
1,5043289,1685,150,8,0,0,0,273,0,0,0,12,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
1,5011823,1309,20,16,0,0,0,227,1,0,0,22,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0
1,4418259,3058,54,15,0,0,0,530,1,0,0,28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5077435,1722,5,10,0,0,0,176,1,0,0,10,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0
1,4564632,69,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5020031,648,94,8,0,0,0,150,1,0,0,15,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1,5015065,3434,34,32,0,1,0,925,1,0,0,69,0,1,0,0,0,0,0,0,0,12,10,0,0,0,0,0
1,4583672,65,6,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,2299280,3957,45,10,0,0,0,156,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4135032,10462,167,11,0,0,6,769,0,0,0,39,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5016220,1922,122,10,0,1,0,257,0,0,0,12,0,1,0,0,0,0,0,0,0,4,3,0,0,0,0,0
1,2440678,278413,278404,1,0,1,5,14,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4581837,70,7,0,0,0,14,150,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0
1,5639991,16736,16715,2,2,1,51,129,2,0,0,15,12,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0
1,5019601,2321,100,11,0,0,0,243,0,0,0,11,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0
1,5850327,512806,7,1,0,1,1403,23033,1397,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,4896307,105,17,0,0,0,14,298,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0
1,4207889,1901,162,0,0,2,0,82,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1,5561317,1966,936,6,0,0,0,147,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4808869,9120,337,12,1,0,6,369,0,0,0,23,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1,5010853,1945,114,9,0,0,0,235,0,0,0,11,0,0,1,0,1,0,0,0,0,7,2,0,0,0,0,0
1,5173414,3032,124,8,0,0,0,369,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,4646978,128,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5012164,2927,5,27,0,0,0,411,1,0,0,35,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1,5563359,1982,952,6,0,0,0,169,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,3442195,237852,112980,4,0,0,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5020265,543,4,5,0,0,0,55,1,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1,2315292,1190,37,1,0,0,0,89,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5653402,180,51,2,0,0,16,98,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2613674,254061,14,1,0,1,39,106,0,0,0,7,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0
1,3339283,2512,79,21,0,1,0,287,1,0,0,42,0,1,2,0,2,0,0,0,0,11,6,0,0,0,0,0
1,4631007,6608,132,9,1,0,6,284,0,0,0,22,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,3401552,28207,28188,1,1,1,115,132,1,0,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2300665,3768,43,9,0,1,0,171,1,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5026791,1134,5,8,0,0,0,119,1,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1,4749194,135,10,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5044750,1178,5,11,0,0,0,418,1,0,0,31,0,0,1,0,1,0,0,0,0,7,6,0,0,0,0,0
1,5022418,1952,124,11,0,0,0,268,0,0,0,12,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
1,5593437,1966,936,6,0,0,0,151,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,2310965,8322,53,14,0,0,0,712,1,0,0,27,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0
1,5020889,460,5,4,0,0,0,63,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3392924,764,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,5020271,3036,73,30,0,1,0,463,1,0,0,42,0,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0
1,5052371,1341,146,7,0,0,0,255,0,0,0,11,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0
1,5913026,4377,2982,1,1,0,4,146,0,0,0,1,1,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0
1,4289753,124,61,0,0,0,1220,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3423923,237409,112980,4,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5558110,1982,952,6,0,0,0,164,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5016521,684,4,7,0,0,0,79,1,0,0,7,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
1,5029004,424,5,4,0,0,0,44,1,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5049542,2099,102,9,0,0,0,296,0,0,0,11,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0
1,4320120,69099,31,1,2,0,266,92,229,0,0,4,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
